,episode,id,depart_sec,arrival_sec,duration_sec,wait_step,wait_sec
6256,4,f_1_4.10,347.00,901.00,554.00,22,243.00
6257,4,f_1_4.8,338.00,904.00,566.00,24,241.00
6258,4,f_0_2.20,273.00,905.00,632.00,28,249.00
6259,4,f_1_4.16,375.00,907.00,532.00,19,226.00
6260,4,f_1_4.55,691.00,908.00,217.00,12,99.00
6261,4,f_1_5.1,305.00,909.00,604.00,20,327.00
6262,4,f_1_3.5,324.00,909.00,585.00,19,268.00
6263,4,f_1_0.26,504.00,910.00,406.00,13,224.00
6264,4,f_1_0.27,511.00,912.00,401.00,15,213.00
6265,4,f_0_3.35,287.00,913.00,626.00,22,268.00
6266,4,f_1_5.47,520.00,913.00,393.00,10,208.00
6267,4,f_1_0.28,519.00,915.00,396.00,13,200.00
6268,4,f_0_1.22,300.00,916.00,616.00,22,268.00
6269,4,f_1_4.11,352.00,916.00,564.00,26,230.00
6270,4,f_1_1.1,308.00,918.00,610.00,21,248.00
6271,4,f_1_0.13,402.00,918.00,516.00,21,212.00
6272,4,f_1_4.17,380.00,919.00,539.00,22,253.00
6273,4,f_1_4.42,549.00,921.00,372.00,17,173.00
6274,4,f_1_5.36,469.00,923.00,454.00,19,249.00
6275,4,f_1_5.48,525.00,925.00,400.00,16,218.00
6276,4,f_1_5.2,310.00,929.00,619.00,19,325.00
6277,4,f_1_3.6,329.00,929.00,600.00,19,259.00
6278,4,f_1_3.19,485.00,931.00,446.00,17,194.00
6279,4,f_1_0.14,410.00,931.00,521.00,21,199.00
6280,4,f_1_1.34,657.00,931.00,274.00,11,120.00
6281,4,f_1_5.3,315.00,932.00,617.00,21,340.00
6282,4,f_1_0.29,527.00,934.00,407.00,14,202.00
6283,4,f_1_1.35,667.00,934.00,267.00,9,109.00
6284,4,f_1_5.59,637.00,934.00,297.00,9,122.00
6285,4,f_0_2.21,287.00,936.00,649.00,25,287.00
6286,4,f_1_0.30,535.00,936.00,401.00,16,200.00
6287,4,f_1_0.31,543.00,938.00,395.00,11,204.00
6288,4,f_1_2.0,300.00,940.00,640.00,22,270.00
6289,4,f_1_5.50,581.00,943.00,362.00,14,178.00
6290,4,f_1_4.25,417.00,945.00,528.00,21,258.00
6291,4,f_1_5.55,602.00,945.00,343.00,14,146.00
6292,4,f_1_4.12,357.00,951.00,594.00,31,276.00
6293,4,f_1_5.4,319.00,954.00,635.00,20,374.00
6294,4,f_1_0.9,371.00,954.00,583.00,25,258.00
6295,4,f_1_0.32,550.00,959.00,409.00,13,225.00
6296,4,f_0_3.36,295.00,961.00,666.00,25,276.00
6297,4,f_0_2.22,300.00,961.00,661.00,26,306.00
6298,4,f_1_4.48,586.00,962.00,376.00,17,164.00
6299,4,f_1_2.1,308.00,963.00,655.00,28,291.00
6300,4,f_1_4.49,596.00,963.00,367.00,15,156.00
6301,4,f_1_5.60,644.00,963.00,319.00,11,139.00
6302,4,f_1_1.36,671.00,971.00,300.00,12,115.00
6303,4,f_1_1.37,679.00,973.00,294.00,10,132.00
6304,4,f_1_5.5,324.00,974.00,650.00,23,346.00
6305,4,f_3_10.0,900.00,974.00,74.00,1,11.00
6306,4,f_1_1.3,324.00,976.00,652.00,23,321.00
6307,4,f_1_4.26,422.00,976.00,554.00,21,265.00
6308,4,f_1_5.7,333.00,977.00,644.00,24,349.00
6309,4,f_1_0.33,558.00,978.00,420.00,11,218.00
6310,4,f_1_4.56,711.00,978.00,267.00,11,146.00
6311,4,f_1_4.13,361.00,980.00,619.00,30,296.00
6312,4,f_2_5.14,746.00,980.00,234.00,4,61.00
6313,4,f_1_5.31,445.00,984.00,539.00,18,288.00
6314,4,f_0_3.32,262.00,985.00,723.00,29,304.00
6315,4,f_1_5.53,589.00,986.00,397.00,11,189.00
6316,4,f_1_3.7,333.00,987.00,654.00,23,298.00
6317,4,f_3_9.0,900.00,988.00,88.00,2,21.00
6318,4,f_1_3.8,338.00,989.00,651.00,24,298.00
6319,4,f_1_4.50,616.00,993.00,377.00,14,161.00
6320,4,f_1_4.59,715.00,997.00,282.00,9,160.00
6321,4,f_1_4.18,385.00,999.00,614.00,27,285.00
6322,4,f_3_10.1,913.00,999.00,86.00,3,8.00
6323,4,f_1_3.23,520.00,1000.00,480.00,20,197.00
6324,4,f_1_3.9,343.00,1001.00,658.00,22,311.00
6325,4,f_1_4.14,366.00,1001.00,635.00,31,304.00
6326,4,f_2_5.20,753.00,1003.00,250.00,6,100.00
6327,4,f_1_4.15,371.00,1004.00,633.00,34,299.00
6328,4,f_1_3.11,352.00,1005.00,653.00,22,303.00
6329,4,f_1_4.19,389.00,1006.00,617.00,29,278.00
6330,4,f_1_5.61,646.00,1006.00,360.00,14,150.00
6331,4,f_1_4.27,427.00,1008.00,581.00,21,311.00
6332,4,f_1_3.29,631.00,1008.00,377.00,16,122.00
6333,4,f_3_11.0,900.00,1008.00,108.00,5,39.00
6334,4,f_3_9.1,913.00,1008.00,95.00,2,22.00
6335,4,f_1_3.30,635.00,1010.00,375.00,16,104.00
6336,4,f_3_11.1,913.00,1010.00,97.00,2,22.00
6337,4,f_3_9.2,926.00,1010.00,84.00,2,18.00
6338,4,f_1_4.28,431.00,1011.00,580.00,24,305.00
6339,4,f_1_5.49,530.00,1018.00,488.00,20,269.00
6340,4,f_3_11.2,926.00,1018.00,92.00,3,11.00
6341,4,f_1_4.29,436.00,1019.00,583.00,22,297.00
6342,4,f_1_5.62,647.00,1019.00,372.00,12,181.00
6343,4,f_1_3.31,646.00,1020.00,374.00,13,135.00
6344,4,f_1_2.2,316.00,1023.00,707.00,28,332.00
6345,4,f_1_4.58,714.00,1028.00,314.00,9,178.00
6346,4,f_3_11.3,939.00,1028.00,89.00,3,12.00
6347,4,f_1_0.10,379.00,1029.00,650.00,20,323.00
6348,4,f_1_4.61,718.00,1030.00,312.00,10,166.00
6349,4,f_1_5.33,455.00,1032.00,577.00,18,330.00
6350,4,f_1_1.6,347.00,1035.00,688.00,23,379.00
6351,4,f_1_4.43,551.00,1039.00,488.00,18,268.00
6352,4,f_1_3.24,546.00,1040.00,494.00,20,206.00
6353,4,f_1_4.30,441.00,1041.00,600.00,22,291.00
6354,4,f_1_2.3,324.00,1042.00,718.00,30,342.00
6355,4,f_1_4.62,722.00,1043.00,321.00,10,168.00
6356,4,f_2_5.12,704.00,1043.00,339.00,12,127.00
6357,4,f_3_9.3,939.00,1044.00,105.00,3,39.00
6358,4,f_2_4.3,800.00,1045.00,245.00,10,112.00
6359,4,f_1_5.52,589.00,1048.00,459.00,18,267.00
6360,4,f_1_2.14,477.00,1049.00,572.00,21,286.00
6361,4,f_1_4.44,554.00,1049.00,495.00,18,254.00
6362,4,f_1_3.20,489.00,1050.00,561.00,20,283.00
6363,4,f_1_5.58,628.00,1050.00,422.00,13,205.00
6364,4,f_1_5.56,611.00,1052.00,441.00,18,210.00
6365,4,f_1_0.11,386.00,1053.00,667.00,22,338.00
6366,4,f_1_3.25,556.00,1053.00,497.00,20,198.00
6367,4,f_1_3.28,606.00,1054.00,448.00,19,162.00
6368,4,f_1_1.14,410.00,1056.00,646.00,26,348.00
6369,4,f_3_9.4,952.00,1056.00,104.00,4,30.00
6370,4,f_3_9.5,965.00,1057.00,92.00,5,16.00
6371,4,f_2_5.13,721.00,1059.00,338.00,13,118.00
6372,4,f_3_9.6,978.00,1061.00,83.00,4,11.00
6373,4,f_2_4.2,799.00,1063.00,264.00,11,113.00
6374,4,f_3_11.4,952.00,1063.00,111.00,3,37.00
6375,4,f_3_11.5,965.00,1064.00,99.00,3,24.00
6376,4,f_3_11.6,978.00,1066.00,88.00,2,17.00
6377,4,f_3_9.7,991.00,1067.00,76.00,2,5.00
6378,4,f_3_11.7,991.00,1067.00,76.00,2,17.00
6379,4,f_1_3.26,560.00,1069.00,509.00,22,197.00
6380,4,f_1_4.45,557.00,1069.00,512.00,22,263.00
6381,4,f_1_3.27,586.00,1071.00,485.00,21,176.00
6382,4,f_1_2.4,332.00,1072.00,740.00,27,388.00
6383,4,f_1_4.46,564.00,1072.00,508.00,23,259.00
6384,4,f_2_5.18,752.00,1073.00,321.00,11,138.00
6385,4,f_2_5.17,751.00,1076.00,325.00,12,128.00
6386,4,f_1_2.11,407.00,1078.00,671.00,27,347.00
6387,4,f_3_10.2,926.00,1080.00,154.00,3,94.00
6388,4,f_1_2.12,418.00,1081.00,663.00,27,342.00
6389,4,f_1_3.18,451.00,1082.00,631.00,27,311.00
6390,4,f_1_5.38,478.00,1083.00,605.00,25,350.00
6391,4,f_3_9.8,1004.00,1083.00,79.00,2,15.00
6392,4,f_1_2.13,427.00,1086.00,659.00,24,347.00
6393,4,f_2_5.38,871.00,1088.00,217.00,5,51.00
6394,4,f_1_1.2,316.00,1095.00,779.00,31,400.00
6395,4,f_1_4.47,570.00,1097.00,527.00,20,263.00
6396,4,f_2_5.16,750.00,1099.00,349.00,14,138.00
6397,4,f_1_1.4,332.00,1101.00,769.00,32,328.00
6398,4,f_3_7.0,900.00,1107.00,207.00,5,88.00
6399,4,f_1_4.63,731.00,1108.00,377.00,14,181.00
6400,4,f_3_8.0,900.00,1108.00,208.00,4,68.00
6401,4,f_2_4.7,806.00,1109.00,303.00,13,120.00
6402,4,f_3_7.1,922.00,1110.00,188.00,3,68.00
6403,4,f_2_5.15,749.00,1118.00,369.00,14,161.00
6404,4,f_3_6.0,900.00,1118.00,218.00,5,74.00
6405,4,f_1_3.12,357.00,1119.00,762.00,25,418.00
6406,4,f_2_5.19,752.00,1121.00,369.00,14,142.00
6407,4,f_3_11.8,1004.00,1124.00,120.00,3,51.00
6408,4,f_3_11.9,1017.00,1125.00,108.00,4,30.00
6409,4,f_1_2.15,488.00,1126.00,638.00,21,331.00
6410,4,f_1_1.21,547.00,1126.00,579.00,20,349.00
6411,4,f_3_9.9,1017.00,1128.00,111.00,4,39.00
6412,4,f_1_1.13,402.00,1131.00,729.00,32,313.00
6413,4,f_1_3.32,657.00,1133.00,476.00,14,230.00
6414,4,f_3_10.3,939.00,1135.00,196.00,6,114.00
6415,4,f_3_8.1,922.00,1146.00,224.00,6,85.00
6416,4,f_1_5.51,583.00,1148.00,565.00,16,335.00
6417,4,f_1_5.54,591.00,1150.00,559.00,15,334.00
6418,4,f_1_5.57,616.00,1151.00,535.00,15,319.00
6419,4,f_3_10.4,952.00,1154.00,202.00,6,110.00
6420,4,f_3_10.5,965.00,1155.00,190.00,6,103.00
6421,4,f_3_10.6,978.00,1157.00,179.00,5,86.00
6422,4,f_1_2.5,340.00,1158.00,818.00,33,411.00
6423,4,f_3_6.5,1009.00,1158.00,149.00,3,21.00
6424,4,f_3_10.7,991.00,1159.00,168.00,5,72.00
6425,4,f_1_2.16,491.00,1160.00,669.00,24,337.00
6426,4,f_3_6.6,1031.00,1160.00,129.00,4,19.00
6427,4,f_1_1.7,355.00,1161.00,806.00,30,464.00
6428,4,f_2_5.40,875.00,1164.00,289.00,8,77.00
6429,4,f_1_0.37,632.00,1165.00,533.00,18,298.00
6430,4,f_2_5.21,756.00,1168.00,412.00,14,185.00
6431,4,f_3_10.8,1004.00,1168.00,164.00,5,58.00
6432,4,f_3_9.10,1030.00,1168.00,138.00,3,72.00
6433,4,f_2_5.22,759.00,1171.00,412.00,13,188.00
6434,4,f_2_5.24,764.00,1173.00,409.00,12,194.00
6435,4,f_1_1.38,687.00,1174.00,487.00,16,287.00
6436,4,f_3_6.1,922.00,1175.00,253.00,8,109.00
6437,4,f_2_1.0,690.00,1176.00,486.00,17,274.00
6438,4,f_2_5.5,659.00,1176.00,517.00,18,258.00
6439,4,f_1_3.21,497.00,1178.00,681.00,29,340.00
6440,4,f_3_11.10,1030.00,1178.00,148.00,5,68.00
6441,4,f_3_11.11,1043.00,1180.00,137.00,4,57.00
6442,4,f_1_0.12,394.00,1181.00,787.00,26,433.00
6443,4,f_2_1.1,697.00,1182.00,485.00,19,267.00
6444,4,f_3_11.12,1056.00,1182.00,126.00,4,50.00
6445,4,f_3_11.13,1069.00,1183.00,114.00,4,42.00
6446,4,f_2_5.6,663.00,1184.00,521.00,21,245.00
6447,4,f_3_10.9,1017.00,1187.00,170.00,6,62.00
6448,4,f_3_11.14,1082.00,1188.00,106.00,3,43.00
6449,4,f_1_1.8,363.00,1190.00,827.00,31,415.00
6450,4,f_3_10.10,1030.00,1190.00,160.00,6,68.00
6451,4,f_3_7.2,944.00,1192.00,248.00,6,127.00
6452,4,f_3_10.11,1043.00,1193.00,150.00,5,62.00
6453,4,f_1_3.13,361.00,1197.00,836.00,25,471.00
6454,4,f_3_8.7,1052.00,1201.00,149.00,4,41.00
6455,4,f_3_11.15,1095.00,1203.00,108.00,3,40.00
6456,4,f_1_5.42,497.00,1204.00,707.00,15,472.00
6457,4,f_1_5.39,483.00,1206.00,723.00,20,446.00
6458,4,f_1_5.43,502.00,1207.00,705.00,18,439.00
6459,4,f_1_5.63,648.00,1209.00,561.00,14,336.00
6460,4,f_1_2.17,517.00,1210.00,693.00,27,323.00
6461,4,f_1_1.20,532.00,1212.00,680.00,23,400.00
6462,4,f_3_8.2,944.00,1213.00,269.00,8,130.00
6463,4,f_2_1.2,707.00,1214.00,507.00,20,284.00
6464,4,f_2_5.7,670.00,1214.00,544.00,22,259.00
6465,4,f_2_0.24,875.00,1215.00,340.00,12,114.00
6466,4,f_1_3.22,516.00,1218.00,702.00,29,354.00
6467,4,f_3_11.16,1108.00,1218.00,110.00,4,40.00
6468,4,f_3_11.17,1121.00,1219.00,98.00,3,22.00
6469,4,f_1_2.18,528.00,1220.00,692.00,26,335.00
6470,4,f_1_1.9,371.00,1221.00,850.00,31,425.00
6471,4,f_2_5.8,686.00,1222.00,536.00,24,249.00
6472,4,f_1_1.10,379.00,1224.00,845.00,32,407.00
6473,4,f_1_2.19,542.00,1224.00,682.00,26,345.00
6474,4,f_3_10.12,1066.00,1228.00,162.00,5,71.00
6475,4,f_3_10.13,1069.00,1230.00,161.00,7,56.00
6476,4,f_1_2.6,347.00,1231.00,884.00,29,448.00
6477,4,f_3_10.14,1082.00,1231.00,149.00,6,52.00
6478,4,f_1_2.7,355.00,1233.00,878.00,28,432.00
6479,4,f_3_9.11,1043.00,1233.00,190.00,4,121.00
6480,4,f_3_6.7,1052.00,1233.00,181.00,4,57.00
6481,4,f_3_9.12,1056.00,1235.00,179.00,4,98.00
6482,4,f_3_7.3,966.00,1237.00,271.00,8,143.00
6483,4,f_2_5.41,877.00,1238.00,361.00,17,149.00
6484,4,f_1_3.14,366.00,1239.00,873.00,26,517.00
6485,4,f_1_2.8,363.00,1245.00,882.00,25,473.00
6486,4,f_2_1.3,710.00,1246.00,536.00,18,294.00
6487,4,f_1_5.44,506.00,1248.00,742.00,23,468.00
6488,4,f_3_9.13,1069.00,1248.00,179.00,5,97.00
6489,4,f_3_8.8,1074.00,1248.00,174.00,4,46.00
6490,4,f_3_9.14,1082.00,1249.00,167.00,5,87.00
6491,4,f_1_3.15,371.00,1257.00,886.00,26,546.00
6492,4,f_3_11.18,1134.00,1258.00,124.00,3,58.00
6493,4,f_1_3.16,375.00,1259.00,884.00,25,546.00
6494,4,f_1_3.17,426.00,1261.00,835.00,24,477.00
6495,4,f_2_5.4,659.00,1269.00,610.00,26,312.00
6496,4,f_2_4.38,1077.00,1276.00,199.00,5,68.00
6497,4,f_3_9.15,1095.00,1277.00,182.00,6,110.00
6498,4,f_3_11.19,1147.00,1278.00,131.00,3,68.00
6499,4,f_1_1.11,386.00,1279.00,893.00,32,454.00
6500,4,f_1_1.29,633.00,1282.00,649.00,22,388.00
6501,4,f_2_5.9,696.00,1284.00,588.00,21,277.00
6502,4,f_2_0.20,833.00,1290.00,457.00,21,209.00
6503,4,f_2_5.11,700.00,1294.00,594.00,24,299.00
6504,4,f_2_5.10,700.00,1297.00,597.00,26,270.00
6505,4,f_3_9.16,1108.00,1298.00,190.00,7,104.00
6506,4,f_2_1.4,714.00,1299.00,585.00,24,316.00
6507,4,f_3_9.17,1121.00,1299.00,178.00,7,88.00
6508,4,f_3_11.20,1160.00,1303.00,143.00,6,68.00
6509,4,f_3_11.21,1173.00,1305.00,132.00,6,48.00
6510,4,f_3_9.18,1134.00,1308.00,174.00,8,77.00
6511,4,f_2_5.23,762.00,1309.00,547.00,18,301.00
6512,4,f_3_10.15,1095.00,1312.00,217.00,9,116.00
6513,4,f_1_3.33,661.00,1313.00,652.00,23,361.00
6514,4,f_3_8.9,1096.00,1315.00,219.00,7,84.00
6515,4,f_2_1.6,723.00,1316.00,593.00,23,319.00
6516,4,f_2_0.37,1006.00,1318.00,312.00,9,125.00
6517,4,f_3_8.10,1117.00,1318.00,201.00,6,61.00
6518,4,f_3_11.22,1186.00,1318.00,132.00,5,50.00
6519,4,f_2_0.38,1009.00,1319.00,310.00,9,120.00
6520,4,f_3_11.23,1199.00,1319.00,120.00,6,40.00
6521,4,f_3_8.11,1139.00,1320.00,181.00,6,60.00
6522,4,f_2_5.25,765.00,1323.00,558.00,20,310.00
6523,4,f_2_5.26,769.00,1325.00,556.00,19,322.00
6524,4,f_1_5.64,651.00,1328.00,677.00,18,436.00
6525,4,f_4_11.0,1200.00,1328.00,128.00,5,52.00
6526,4,f_2_5.27,776.00,1333.00,557.00,21,317.00
6527,4,f_3_10.16,1108.00,1333.00,225.00,9,120.00
6528,4,f_3_8.12,1161.00,1336.00,175.00,5,40.00
6529,4,f_1_2.9,371.00,1337.00,966.00,26,585.00
6530,4,f_2_1.5,722.00,1337.00,615.00,23,323.00
6531,4,f_3_9.19,1147.00,1337.00,190.00,8,99.00
6532,4,f_3_6.8,1074.00,1339.00,265.00,11,146.00
6533,4,f_2_1.7,727.00,1341.00,614.00,24,305.00
6534,4,f_4_9.3,1217.00,1343.00,126.00,6,42.00
6535,4,f_2_5.28,790.00,1344.00,554.00,21,297.00
6536,4,f_1_2.10,379.00,1346.00,967.00,30,584.00
6537,4,f_3_10.17,1121.00,1348.00,227.00,9,129.00
6538,4,f_4_11.1,1205.00,1348.00,143.00,6,62.00
6539,4,f_3_10.18,1134.00,1350.00,216.00,8,118.00
6540,4,f_4_11.2,1210.00,1350.00,140.00,5,53.00
6541,4,f_1_1.12,394.00,1351.00,957.00,31,567.00
6542,4,f_1_5.46,516.00,1352.00,836.00,29,529.00
6543,4,f_3_10.19,1147.00,1352.00,205.00,8,103.00
6544,4,f_3_10.20,1160.00,1353.00,193.00,8,97.00
6545,4,f_2_2.10,1127.00,1361.00,234.00,10,69.00
6546,4,f_3_8.13,1182.00,1361.00,179.00,7,35.00
6547,4,f_1_5.45,511.00,1363.00,852.00,30,529.00
6548,4,f_4_8.0,1200.00,1363.00,163.00,7,31.00
6549,4,f_4_11.3,1215.00,1363.00,148.00,7,58.00
6550,4,f_2_1.8,731.00,1372.00,641.00,24,324.00
6551,4,f_2_0.35,982.00,1372.00,390.00,17,147.00
6552,4,f_4_8.1,1209.00,1372.00,163.00,7,25.00
6553,4,f_2_5.0,652.00,1373.00,721.00,23,442.00
6554,4,f_2_4.26,1020.00,1373.00,353.00,10,226.00
6555,4,f_2_4.20,930.00,1374.00,444.00,13,274.00
6556,4,f_3_10.21,1173.00,1378.00,205.00,8,109.00
6557,4,f_4_11.4,1220.00,1383.00,163.00,7,64.00
6558,4,f_4_11.5,1225.00,1384.00,159.00,6,56.00
6559,4,f_2_5.29,795.00,1388.00,593.00,25,331.00
6560,4,f_4_9.2,1216.00,1388.00,172.00,6,89.00
6561,4,f_3_9.20,1160.00,1390.00,230.00,9,118.00
6562,4,f_3_9.21,1173.00,1391.00,218.00,6,132.00
6563,4,f_2_1.9,738.00,1392.00,654.00,24,329.00
6564,4,f_1_3.34,664.00,1393.00,729.00,26,384.00
6565,4,f_2_5.30,801.00,1393.00,592.00,23,310.00
6566,4,f_4_11.6,1230.00,1393.00,163.00,7,51.00
6567,4,f_4_11.7,1235.00,1394.00,159.00,7,48.00
6568,4,f_2_5.31,805.00,1395.00,590.00,22,307.00
6569,4,f_3_7.4,987.00,1396.00,409.00,8,290.00
6570,4,f_2_5.1,654.00,1398.00,744.00,24,458.00
6571,4,f_3_6.2,944.00,1401.00,457.00,15,258.00
6572,4,f_4_8.2,1217.00,1401.00,184.00,7,49.00
6573,4,f_4_8.3,1225.00,1403.00,178.00,6,53.00
6574,4,f_4_11.8,1239.00,1403.00,164.00,9,52.00
6575,4,f_2_5.32,821.00,1405.00,584.00,21,292.00
6576,4,f_3_10.22,1186.00,1408.00,222.00,9,114.00
6577,4,f_3_10.23,1199.00,1409.00,210.00,10,96.00
6578,4,f_3_6.3,966.00,1411.00,445.00,16,242.00
6579,4,f_2_5.2,656.00,1414.00,758.00,24,441.00
6580,4,f_4_11.9,1244.00,1418.00,174.00,8,54.00
6581,4,f_4_11.10,1249.00,1420.00,171.00,8,49.00
6582,4,f_4_8.4,1233.00,1421.00,188.00,4,85.00
6583,4,f_1_3.35,667.00,1423.00,756.00,30,375.00
6584,4,f_1_3.61,780.00,1424.00,644.00,23,329.00
6585,4,f_2_0.19,832.00,1424.00,592.00,25,327.00
6586,4,f_3_9.22,1186.00,1424.00,238.00,7,144.00
6587,4,f_1_0.36,622.00,1427.00,805.00,32,402.00
6588,4,f_2_5.3,657.00,1428.00,771.00,26,429.00
6589,4,f_4_11.11,1254.00,1428.00,174.00,9,44.00
6590,4,f_2_0.21,835.00,1429.00,594.00,26,301.00
6591,4,f_4_11.12,1259.00,1429.00,170.00,8,38.00
6592,4,f_4_11.13,1264.00,1431.00,167.00,9,41.00
6593,4,f_2_0.22,847.00,1432.00,585.00,26,284.00
6594,4,f_1_3.62,782.00,1433.00,651.00,25,333.00
6595,4,f_4_8.5,1241.00,1433.00,192.00,6,65.00
6596,4,f_4_11.14,1269.00,1433.00,164.00,6,58.00
6597,4,f_1_3.37,670.00,1434.00,764.00,31,364.00
6598,4,f_3_8.3,966.00,1435.00,469.00,14,309.00
6599,4,f_3_6.4,987.00,1436.00,449.00,15,232.00
6600,4,f_2_5.34,825.00,1439.00,614.00,22,330.00
6601,4,f_3_8.4,987.00,1439.00,452.00,11,286.00
6602,4,f_2_5.33,824.00,1441.00,617.00,22,312.00
6603,4,f_4_8.6,1249.00,1441.00,192.00,7,62.00
6604,4,f_1_3.63,796.00,1443.00,647.00,25,319.00
6605,4,f_3_9.23,1199.00,1443.00,244.00,8,144.00
6606,4,f_4_8.7,1257.00,1444.00,187.00,6,47.00
6607,4,f_4_10.12,1320.00,1444.00,124.00,3,19.00
6608,4,f_1_1.22,562.00,1446.00,884.00,36,483.00
6609,4,f_4_10.0,1200.00,1448.00,248.00,7,160.00
6610,4,f_4_11.15,1273.00,1448.00,175.00,7,55.00
6611,4,f_4_10.1,1205.00,1450.00,245.00,9,149.00
6612,4,f_4_11.16,1278.00,1450.00,172.00,7,47.00
6613,4,f_4_10.2,1210.00,1452.00,242.00,6,155.00
6614,4,f_4_10.3,1215.00,1453.00,238.00,7,146.00
6615,4,f_1_1.23,577.00,1455.00,878.00,35,461.00
6616,4,f_4_8.8,1265.00,1456.00,191.00,7,53.00
6617,4,f_1_3.64,811.00,1458.00,647.00,25,313.00
6618,4,f_4_8.9,1273.00,1458.00,185.00,8,53.00
6619,4,f_1_1.24,592.00,1459.00,867.00,33,442.00
6620,4,f_3_8.5,1009.00,1462.00,453.00,12,287.00
6621,4,f_2_4.21,943.00,1463.00,520.00,15,323.00
6622,4,f_4_11.17,1283.00,1463.00,180.00,8,51.00
6623,4,f_2_5.39,872.00,1464.00,592.00,21,261.00
6624,4,f_4_8.10,1282.00,1466.00,184.00,8,47.00
6625,4,f_2_0.23,872.00,1467.00,595.00,23,286.00
6626,4,f_4_10.4,1220.00,1469.00,249.00,9,149.00
6627,4,f_2_3.24,1031.00,1470.00,439.00,19,166.00
6628,4,f_4_10.5,1225.00,1470.00,245.00,8,135.00
6629,4,f_2_0.36,1002.00,1471.00,469.00,18,202.00
6630,4,f_2_0.39,1012.00,1473.00,461.00,18,185.00
6631,4,f_2_5.58,933.00,1474.00,541.00,21,246.00
6632,4,f_2_5.57,921.00,1475.00,554.00,24,253.00
6633,4,f_3_6.9,1096.00,1476.00,380.00,12,214.00
6634,4,f_2_0.25,883.00,1477.00,594.00,30,280.00
6635,4,f_2_3.25,1033.00,1478.00,445.00,18,154.00
6636,4,f_2_0.10,798.00,1479.00,681.00,22,333.00
6637,4,f_4_11.27,1332.00,1479.00,147.00,5,29.00
6638,4,f_2_3.27,1041.00,1482.00,441.00,16,134.00
6639,4,f_3_7.11,1139.00,1482.00,343.00,10,161.00
6640,4,f_4_11.18,1288.00,1483.00,195.00,7,77.00
6641,4,f_3_6.10,1117.00,1486.00,369.00,13,188.00
6642,4,f_4_9.0,1200.00,1487.00,287.00,9,177.00
6643,4,f_2_5.42,880.00,1488.00,608.00,24,282.00
6644,4,f_3_6.11,1139.00,1488.00,349.00,16,157.00
6645,4,f_4_9.8,1283.00,1489.00,206.00,5,112.00
6646,4,f_2_5.43,882.00,1490.00,608.00,22,271.00
6647,4,f_2_0.26,887.00,1492.00,605.00,29,261.00
6648,4,f_2_4.22,954.00,1493.00,539.00,19,323.00
6649,4,f_2_2.12,1153.00,1494.00,341.00,14,136.00
6650,4,f_2_4.23,963.00,1494.00,531.00,20,306.00
6651,4,f_2_0.27,892.00,1494.00,602.00,29,269.00
6652,4,f_2_5.82,1100.00,1494.00,394.00,16,124.00
6653,4,f_4_11.28,1337.00,1495.00,158.00,4,42.00
6654,4,f_2_0.28,907.00,1496.00,589.00,29,261.00
6655,4,f_3_8.6,1031.00,1497.00,466.00,12,287.00
6656,4,f_2_5.56,920.00,1498.00,578.00,18,251.00
6657,4,f_2_0.29,918.00,1499.00,581.00,28,241.00
6658,4,f_2_5.35,828.00,1503.00,675.00,26,372.00
6659,4,f_4_11.19,1293.00,1503.00,210.00,9,85.00
6660,4,f_4_11.20,1298.00,1504.00,206.00,11,83.00
6661,4,f_4_11.21,1303.00,1507.00,204.00,11,75.00
6662,4,f_4_9.1,1205.00,1508.00,303.00,10,175.00
6663,4,f_4_11.22,1308.00,1508.00,200.00,9,66.00
6664,4,f_1_1.25,602.00,1509.00,907.00,38,470.00
6665,4,f_4_9.4,1221.00,1509.00,288.00,9,158.00
6666,4,f_4_10.9,1306.00,1509.00,203.00,10,50.00
6667,4,f_4_9.5,1227.00,1511.00,284.00,9,151.00
6668,4,f_2_5.55,918.00,1513.00,595.00,18,260.00
6669,4,f_4_9.6,1251.00,1513.00,262.00,8,141.00
6670,4,f_4_10.10,1316.00,1515.00,199.00,7,62.00
6671,4,f_4_11.29,1342.00,1515.00,173.00,4,56.00
6672,4,f_2_0.30,928.00,1516.00,588.00,26,232.00
6673,4,f_4_8.11,1290.00,1517.00,227.00,9,87.00
6674,4,f_4_11.30,1346.00,1517.00,171.00,4,52.00
6675,4,f_2_5.36,836.00,1518.00,682.00,27,365.00
6676,4,f_4_10.6,1230.00,1518.00,288.00,9,177.00
6677,4,f_2_4.24,1001.00,1519.00,518.00,24,291.00
6678,4,f_4_8.12,1298.00,1519.00,221.00,9,78.00
6679,4,f_4_11.31,1351.00,1519.00,168.00,5,48.00
6680,4,f_4_10.7,1235.00,1520.00,285.00,9,167.00
6681,4,f_2_4.25,1005.00,1521.00,516.00,23,269.00
6682,4,f_2_5.37,839.00,1521.00,682.00,24,359.00
6683,4,f_2_0.0,637.00,1522.00,885.00,35,458.00
6684,4,f_4_10.8,1239.00,1522.00,283.00,9,165.00
6685,4,f_3_5.0,1104.00,1524.00,420.00,15,182.00
6686,4,f_2_0.47,1067.00,1527.00,460.00,14,213.00
6687,4,f_2_0.48,1097.00,1528.00,431.00,16,188.00
6688,4,f_4_11.23,1312.00,1528.00,216.00,10,76.00
