,episode,time_sec,step,action,reward
1058,2,1695,339.0,"1,3,1,0,3,1,0,3,0,0,0,1,0,2,0,2,1,4,4,2,1,1,2,4,1",-431.00000000000006
1059,2,1700,340.0,"3,0,1,2,2,1,2,0,2,2,0,4,0,3,4,3,0,4,4,0,4,0,0,3,0",-409.2
1060,2,1705,341.0,"0,4,0,1,4,4,1,0,2,2,4,3,0,0,2,3,3,3,0,2,0,0,3,0,2",-435.0
1061,2,1710,342.0,"0,4,1,2,2,3,0,3,3,3,4,1,4,1,2,2,3,4,0,1,0,1,2,2,1",-494.4
1062,2,1715,343.0,"3,4,3,4,3,2,1,3,3,0,2,0,2,2,0,2,3,1,4,2,1,0,1,2,2",-501.0
1063,2,1720,344.0,"3,3,2,1,0,2,0,0,0,2,0,2,0,0,4,2,0,4,1,2,1,1,3,4,2",-506.2
1064,2,1725,345.0,"2,3,2,2,0,2,2,0,3,0,2,3,0,1,2,0,3,3,1,3,2,1,0,4,2",-499.4
1065,2,1730,346.0,"0,0,2,2,4,1,0,0,0,0,0,4,0,3,1,2,3,3,4,2,0,3,4,1,2",-508.8
1066,2,1735,347.0,"0,4,2,4,2,1,2,3,1,0,2,1,1,3,3,3,0,0,3,2,0,0,0,2,2",-531.8
1067,2,1740,348.0,"1,0,3,2,0,1,2,4,1,1,2,1,2,2,2,2,0,0,4,4,0,0,2,3,2",-549.6
1068,2,1745,349.0,"2,2,2,0,4,0,2,2,1,4,3,1,1,2,2,3,1,1,0,0,2,3,3,3,0",-480.8
1069,2,1750,350.0,"3,0,0,3,3,0,0,4,0,2,0,1,2,0,4,2,0,0,1,2,0,3,3,2,2",-521.4
1070,2,1755,351.0,"0,4,0,2,4,1,3,1,3,1,0,1,3,0,3,4,3,0,0,4,2,0,4,4,4",-563.4
1071,2,1760,352.0,"2,2,1,0,0,2,0,0,2,2,3,1,4,3,2,3,0,3,4,0,2,1,0,3,0",-532.8
1072,2,1765,353.0,"0,4,3,0,2,1,0,1,2,2,3,0,0,3,2,1,2,3,3,2,3,4,2,3,2",-548.0
1073,2,1770,354.0,"2,4,4,3,0,1,0,0,3,3,2,3,3,3,1,2,0,2,4,4,0,0,4,3,0",-563.4
1074,2,1775,355.0,"3,2,0,4,0,1,1,0,1,0,3,0,3,3,4,3,3,1,0,0,4,0,0,1,2",-568.2
1075,2,1780,356.0,"0,0,0,0,0,1,2,2,3,0,0,3,4,3,3,0,0,2,2,2,4,3,2,3,2",-523.8
1076,2,1785,357.0,"1,1,0,3,2,1,0,0,0,4,0,2,4,0,3,2,1,1,0,2,1,0,4,0,0",-517.2
1077,2,1790,358.0,"4,0,0,0,4,1,3,4,0,0,2,4,0,2,2,2,3,4,0,0,0,1,0,3,1",-482.4
1078,2,1795,359.0,"0,2,2,3,2,0,0,3,0,4,0,4,0,0,3,2,0,1,2,1,0,2,2,4,0",-443.6
1079,2,1800,360.0,"2,4,1,0,4,0,0,1,0,4,0,4,2,3,1,1,0,4,1,4,2,0,2,0,0",-509.8
1080,2,1805,361.0,"1,3,2,0,2,1,0,0,1,2,0,4,2,0,1,3,4,1,1,0,0,1,1,0,2",-556.2
1081,2,1810,362.0,"4,0,1,0,0,1,2,3,0,4,4,4,1,1,0,0,2,2,3,1,0,4,3,3,2",-545.0
1082,2,1815,363.0,"4,1,1,0,1,1,2,2,0,4,2,0,0,0,1,4,4,0,4,0,0,3,3,0,0",-555.0
1083,2,1820,364.0,"1,2,3,0,1,0,2,2,0,2,2,2,3,3,1,2,3,0,3,4,3,0,3,0,0",-610.6
1084,2,1825,365.0,"2,0,2,2,4,2,1,2,1,2,0,0,4,0,2,3,4,4,3,3,3,1,3,0,0",-571.4
1085,2,1830,366.0,"3,0,0,2,1,2,0,0,1,2,0,2,0,4,4,2,1,2,3,2,2,1,2,1,2",-579.4
1086,2,1835,367.0,"1,2,0,0,4,0,0,2,3,2,3,0,2,0,3,2,3,4,3,3,0,1,1,3,2",-616.8
1087,2,1840,368.0,"1,4,3,0,2,1,0,1,1,3,1,3,4,0,3,2,2,4,2,2,3,4,2,0,2",-663.4
1088,2,1845,369.0,"0,1,0,2,2,1,0,0,0,0,2,1,2,0,1,2,1,0,0,0,4,3,4,0,0",-640.1999999999999
1089,2,1850,370.0,"2,0,0,3,1,0,1,2,3,0,3,4,1,0,2,2,0,0,0,0,1,0,0,3,2",-574.4
1090,2,1855,371.0,"2,4,4,3,0,3,1,1,3,3,2,0,4,2,3,0,3,1,4,2,1,4,3,2,2",-531.4
1091,2,1860,372.0,"3,0,2,0,3,2,2,0,1,0,4,2,4,0,4,2,2,0,4,1,1,3,3,3,0",-557.8
1092,2,1865,373.0,"0,4,0,4,0,4,0,1,1,3,0,0,0,2,3,2,0,0,0,0,2,4,4,1,0",-528.6
1093,2,1870,374.0,"4,4,2,0,4,1,0,4,0,2,0,2,3,0,2,2,3,3,0,3,4,2,0,0,0",-546.1999999999999
1094,2,1875,375.0,"0,0,1,1,0,4,0,1,0,4,0,3,0,0,2,2,4,3,0,0,0,2,0,3,2",-598.4000000000001
1095,2,1880,376.0,"4,3,0,2,4,2,2,4,0,1,0,2,0,1,3,0,3,4,2,2,2,0,4,0,2",-616.8
1096,2,1885,377.0,"3,0,2,2,2,0,0,2,0,4,0,0,2,2,3,0,0,3,1,0,3,0,2,3,1",-517.2
1097,2,1890,378.0,"1,4,4,1,3,1,3,0,2,0,0,2,0,2,1,0,1,3,0,2,0,3,0,3,2",-476.40000000000003
1098,2,1895,379.0,"1,0,3,0,2,4,0,1,3,0,2,2,2,3,3,4,1,0,2,4,0,3,0,3,3",-550.6
1099,2,1900,380.0,"0,0,3,3,4,1,2,1,0,3,0,2,2,3,1,2,0,2,0,0,1,3,1,0,3",-564.8
1100,2,1905,381.0,"1,0,0,3,2,1,1,2,3,0,2,0,2,0,4,3,0,0,0,0,3,1,1,4,2",-565.9999999999999
1101,2,1910,382.0,"0,4,2,0,2,1,0,3,3,0,0,4,2,2,3,2,1,4,3,4,0,3,2,3,0",-597.8
1102,2,1915,383.0,"3,0,0,0,2,1,0,3,2,2,0,1,4,4,4,2,3,1,3,2,0,3,2,0,1",-643.8
1103,2,1920,384.0,"2,4,1,4,0,1,1,0,0,3,0,2,0,3,4,2,3,3,3,0,1,2,0,3,2",-627.8000000000001
1104,2,1925,385.0,"0,4,3,2,4,1,0,3,1,2,2,3,3,3,0,2,0,4,0,1,0,4,4,0,4",-607.4000000000001
1105,2,1930,386.0,"0,1,0,4,0,0,1,1,0,0,4,2,4,3,4,2,3,2,0,4,0,2,4,2,0",-634.8
1106,2,1935,387.0,"2,0,2,0,2,0,0,1,3,4,1,1,2,3,2,3,0,4,0,4,1,1,2,1,0",-659.8
1107,2,1940,388.0,"3,1,4,2,4,3,0,4,2,1,3,0,0,0,1,4,1,3,0,0,3,0,0,3,2",-675.4000000000001
1108,2,1945,389.0,"2,0,1,0,0,1,0,1,1,4,4,3,0,3,4,2,2,1,0,1,3,4,2,0,2",-717.2
1109,2,1950,390.0,"0,2,0,1,2,3,2,1,0,0,2,4,0,3,4,2,3,0,1,2,0,0,4,4,2",-710.2
1110,2,1955,391.0,"3,1,3,1,0,1,1,1,3,0,0,4,3,1,3,0,1,4,0,4,0,1,4,0,2",-712.4000000000001
1111,2,1960,392.0,"2,4,0,3,0,1,0,3,3,3,0,4,2,0,3,3,0,2,2,0,1,4,2,0,2",-712.4000000000001
1112,2,1965,393.0,"4,4,2,3,2,0,3,0,0,3,0,1,4,4,3,0,2,4,2,0,1,4,2,2,2",-702.4
1113,2,1970,394.0,"4,1,2,0,0,1,1,3,0,2,1,3,0,0,2,2,3,0,3,2,4,1,4,1,2",-733.8000000000001
1114,2,1975,395.0,"1,0,4,0,0,0,2,3,0,0,0,0,2,2,0,2,1,4,4,1,4,2,4,0,2",-728.2
1115,2,1980,396.0,"2,1,2,0,0,4,0,4,3,0,0,3,2,2,4,1,3,3,1,4,0,0,2,0,2",-729.0
1116,2,1985,397.0,"3,4,1,0,2,1,4,2,3,3,0,1,2,2,0,0,0,2,2,2,0,1,1,2,0",-764.6
1117,2,1990,398.0,"0,1,0,3,0,1,0,1,1,2,0,4,0,2,4,2,1,4,0,2,0,1,4,1,2",-802.8
1118,2,1995,399.0,"0,3,0,4,1,4,0,1,0,2,0,2,0,1,4,0,3,0,3,1,0,0,0,3,3",-799.4
1119,2,2000,400.0,"3,1,0,1,2,3,0,1,2,2,0,3,2,0,0,2,1,0,3,0,1,0,0,3,3",-824.0000000000001
1120,2,2005,401.0,"4,0,0,0,3,0,0,2,4,0,0,4,0,3,2,3,0,0,0,2,1,1,4,4,0",-754.4
1121,2,2010,402.0,"4,4,2,3,2,4,0,1,1,0,0,3,2,4,4,0,0,3,0,2,0,2,2,3,0",-740.4000000000001
1122,2,2015,403.0,"0,4,3,2,0,0,2,3,0,2,0,2,0,4,2,0,2,3,2,0,2,2,2,0,2",-719.6
1123,2,2020,404.0,"3,0,1,0,0,1,0,1,3,0,0,3,3,3,0,4,0,4,4,4,0,0,3,1,0",-715.0
1124,2,2025,405.0,"3,0,2,0,0,0,4,0,0,3,0,4,0,3,4,1,1,4,2,3,0,1,2,4,2",-766.4000000000001
1125,2,2030,406.0,"0,2,1,3,3,4,0,1,3,0,0,3,0,4,3,2,3,0,2,2,4,3,2,3,0",-773.4
1126,2,2035,407.0,"1,3,1,0,0,4,0,3,2,3,4,4,4,0,4,1,2,0,0,0,3,3,0,1,1",-722.4
1127,2,2040,408.0,"1,3,2,1,0,1,0,2,0,4,2,0,3,0,3,2,3,4,3,1,1,4,4,2,2",-740.8
1128,2,2045,409.0,"2,0,0,2,4,1,2,3,3,3,4,1,0,0,2,4,1,2,2,2,2,0,4,4,2",-722.1999999999999
1129,2,2050,410.0,"0,0,0,0,0,1,0,3,0,4,1,2,3,4,4,1,0,1,4,2,0,1,2,3,2",-680.4000000000001
1130,2,2055,411.0,"3,0,2,3,4,4,2,0,1,3,2,3,2,0,1,3,3,4,4,3,1,1,4,0,2",-711.4
1131,2,2060,412.0,"2,0,4,3,4,1,3,4,0,0,3,1,3,3,0,1,3,4,4,2,2,2,2,0,2",-736.5999999999999
1132,2,2065,413.0,"2,4,0,0,0,3,1,2,4,4,3,4,3,3,3,2,1,4,1,2,0,0,4,2,1",-746.4000000000001
1133,2,2070,414.0,"0,1,3,4,1,1,4,3,3,3,0,2,0,0,1,2,0,4,3,0,4,0,2,4,4",-741.4
1134,2,2075,415.0,"3,0,2,3,2,2,2,4,2,4,0,2,0,2,3,0,3,2,0,0,0,1,4,0,2",-691.2000000000002
1135,2,2080,416.0,"0,2,0,2,4,4,4,0,0,3,2,3,0,0,0,2,4,4,0,2,0,2,4,3,2",-707.0000000000001
1136,2,2085,417.0,"3,0,3,0,1,2,0,3,0,0,2,2,3,4,0,3,0,4,1,2,0,3,2,3,4",-748.4
1137,2,2090,418.0,"1,2,0,0,2,0,0,3,1,0,0,1,2,2,2,2,0,4,1,3,3,4,3,3,0",-717.8
1138,2,2095,419.0,"1,0,4,4,0,1,0,1,0,0,2,0,0,1,3,0,0,0,1,1,1,1,1,0,0",-705.8
1139,2,2100,420.0,"0,0,1,3,2,2,0,1,1,2,2,0,2,1,0,3,3,3,1,4,4,0,0,3,0",-717.2
1140,2,2105,421.0,"3,0,0,3,3,0,2,2,0,2,2,0,4,1,0,2,2,3,3,0,3,3,2,2,3",-694.2
1141,2,2110,422.0,"4,4,0,2,4,1,0,1,1,2,4,1,2,3,2,2,3,3,2,0,3,0,3,1,2",-712.4000000000001
1142,2,2115,423.0,"0,4,4,0,0,1,2,2,0,4,1,2,3,3,3,2,0,0,4,2,1,3,0,2,1",-761.4
1143,2,2120,424.0,"2,0,0,0,0,1,0,1,3,3,0,4,0,3,1,1,4,0,0,4,1,0,3,3,2",-776.4
1144,2,2125,425.0,"3,3,3,3,0,1,0,3,0,0,3,1,0,1,2,3,3,4,2,0,1,3,4,3,0",-797.2
1145,2,2130,426.0,"0,0,1,0,0,1,1,2,3,4,0,3,3,3,4,0,3,2,0,2,1,2,2,1,0",-804.8000000000001
1146,2,2135,427.0,"4,4,0,1,0,0,3,2,0,0,3,2,0,1,2,2,1,4,0,2,0,0,3,1,2",-818.5999999999999
1147,2,2140,428.0,"4,2,0,1,2,0,1,0,0,0,2,2,0,4,1,2,3,2,1,1,2,3,2,3,2",-842.0
1148,2,2145,429.0,"0,1,2,0,2,4,0,4,3,3,0,4,0,0,2,3,3,3,4,1,2,3,2,3,2",-845.0
1149,2,2150,430.0,"4,0,1,0,2,4,0,2,1,2,0,0,0,2,2,2,3,2,4,1,0,0,1,1,2",-843.0
1150,2,2155,431.0,"0,4,1,4,2,1,3,0,3,2,0,3,0,3,0,4,0,4,1,1,0,1,0,3,0",-851.6
1151,2,2160,432.0,"3,4,1,3,2,1,3,2,4,0,0,4,3,0,3,0,1,2,2,1,0,3,2,0,2",-878.5999999999999
1152,2,2165,433.0,"4,4,3,1,2,2,2,2,0,0,1,0,0,0,2,3,0,4,3,0,0,1,0,0,4",-859.3999999999999
1153,2,2170,434.0,"3,0,0,0,2,2,0,2,3,0,0,1,3,0,4,2,0,0,4,0,2,0,2,0,2",-856.4
1154,2,2175,435.0,"0,4,0,1,4,0,4,0,0,2,0,1,3,3,1,1,0,0,1,2,0,1,0,1,0",-861.8
1155,2,2180,436.0,"3,4,1,0,4,1,0,2,0,0,0,0,4,0,1,4,0,4,1,0,1,0,3,0,4",-888.6
1156,2,2185,437.0,"4,2,3,2,0,2,0,2,0,0,0,0,3,0,4,1,0,4,3,2,2,1,3,1,0",-895.2
1157,2,2190,438.0,"2,0,1,0,2,2,0,4,3,4,4,0,2,3,1,2,3,4,0,2,4,0,3,3,2",-879.2
1158,2,2195,439.0,"1,4,2,2,2,1,4,4,0,2,1,0,3,0,3,2,0,3,4,0,0,3,1,2,0",-871.6000000000001
1159,2,2200,440.0,"3,0,3,0,0,1,2,1,0,0,0,3,0,1,2,0,1,2,1,0,2,0,3,2,2",-876.0
1160,2,2205,441.0,"2,0,2,2,4,2,1,3,0,3,0,1,4,3,3,3,1,3,0,4,0,0,3,0,0",-900.2
1161,2,2210,442.0,"3,1,2,0,3,1,3,2,3,3,0,0,0,0,2,2,3,2,0,0,0,0,3,3,0",-961.2
1162,2,2215,443.0,"4,3,4,3,0,1,2,2,3,2,4,1,0,0,2,2,0,2,3,1,1,1,2,0,2",-975.4000000000001
1163,2,2220,444.0,"1,1,1,2,2,1,0,4,1,1,0,3,1,0,0,0,0,3,4,0,0,0,2,3,1",-923.2
1164,2,2225,445.0,"3,1,0,1,0,0,3,2,0,3,0,0,0,3,4,2,0,2,3,0,4,0,0,0,2",-920.0
1165,2,2230,446.0,"2,3,1,2,2,0,4,3,0,0,0,2,3,3,1,3,0,2,4,1,0,4,0,4,0",-933.0
1166,2,2235,447.0,"3,0,4,3,2,1,0,1,0,3,0,0,0,2,2,3,1,4,4,2,0,0,2,2,0",-951.1999999999999
1167,2,2240,448.0,"4,1,2,3,4,0,2,0,4,2,3,3,3,1,0,2,0,2,1,1,1,3,4,3,2",-931.0000000000001
1168,2,2245,449.0,"3,2,0,2,0,1,0,1,4,3,4,3,0,1,0,3,0,4,4,2,0,0,1,1,2",-699.2000000000002
1169,2,2250,450.0,"1,1,1,0,0,1,3,4,3,3,2,4,0,2,2,4,0,0,1,0,3,4,1,2,0",-723.8000000000001
1170,2,2255,451.0,"2,4,2,0,3,0,0,1,3,3,0,1,3,4,2,3,2,3,0,2,0,3,3,4,0",-740.0
1171,2,2260,452.0,"1,4,1,2,0,0,4,2,0,0,0,2,2,1,2,3,2,2,1,3,0,0,0,0,2",-775.1999999999999
1172,2,2265,453.0,"2,2,2,2,2,1,2,0,1,0,0,1,0,3,4,4,0,4,1,2,2,1,4,1,0",-773.8
1173,2,2270,454.0,"0,2,0,4,0,4,2,0,0,4,2,0,3,0,4,2,0,0,1,0,1,2,1,3,2",-735.0
1174,2,2275,455.0,"2,3,2,3,3,0,3,2,2,0,0,1,3,0,2,0,1,1,4,1,0,1,1,0,2",-759.8000000000001
1175,2,2280,456.0,"2,0,1,0,3,1,0,1,0,3,2,0,4,2,1,4,3,0,4,1,2,2,0,4,2",-622.1999999999999
1176,2,2285,457.0,"4,4,2,2,4,0,0,3,0,0,2,2,4,0,4,2,3,0,3,2,3,1,3,2,2",-639.8
1177,2,2290,458.0,"0,0,0,0,0,2,0,0,2,2,2,2,2,4,3,3,3,1,0,2,4,3,0,0,2",-648.8
1178,2,2295,459.0,"3,1,1,0,2,2,0,2,4,2,2,3,4,3,2,2,2,0,4,0,0,1,3,0,2",-686.0
1179,2,2300,460.0,"4,1,2,0,0,2,0,0,3,0,4,4,0,3,3,0,3,0,0,2,2,0,4,0,2",-680.6
1180,2,2305,461.0,"0,4,0,0,0,1,0,3,1,3,0,3,1,0,3,0,4,4,1,0,0,3,3,3,4",-664.4
1181,2,2310,462.0,"1,4,2,0,1,1,0,0,3,0,0,2,4,3,0,2,0,4,1,2,1,0,0,2,0",-645.4000000000001
1182,2,2315,463.0,"1,0,3,0,4,0,0,3,1,3,2,1,3,1,4,2,2,2,0,0,4,3,0,0,0",-649.6
1183,2,2320,464.0,"4,3,0,2,0,1,0,1,2,3,0,2,3,2,4,1,3,2,2,2,3,1,2,3,0",-666.8000000000001
1184,2,2325,465.0,"0,2,0,0,0,0,2,1,3,3,4,4,2,4,2,4,4,0,0,2,0,0,4,2,0",-691.6
1185,2,2330,466.0,"4,1,1,1,2,1,0,2,0,0,2,0,2,3,0,1,0,2,3,2,0,3,4,3,0",-672.8000000000001
1186,2,2335,467.0,"3,1,4,2,4,0,0,0,1,2,2,3,4,0,0,2,3,0,1,2,1,0,4,2,0",-697.6000000000001
1187,2,2340,468.0,"0,0,2,0,2,4,2,3,1,2,3,0,3,0,4,2,3,3,4,1,0,3,3,3,0",-721.5999999999999
1188,2,2345,469.0,"4,2,0,3,0,2,1,0,1,4,0,1,0,1,1,0,2,4,2,2,1,0,4,2,0",-641.0
1189,2,2350,470.0,"0,3,0,0,0,3,2,4,0,0,2,3,0,0,0,0,3,2,2,2,0,4,4,4,0",-650.0
1190,2,2355,471.0,"1,2,0,0,2,3,1,3,4,0,0,2,2,0,0,0,0,0,0,2,1,0,2,2,0",-579.8
1191,2,2360,472.0,"3,0,0,1,2,1,0,4,1,0,3,2,3,0,0,2,2,0,4,0,2,3,0,1,0",-605.6
1192,2,2365,473.0,"0,2,2,2,2,1,0,3,4,2,0,3,1,0,3,2,2,4,3,0,3,2,1,2,0",-661.5999999999999
1193,2,2370,474.0,"2,4,4,0,3,1,0,1,0,0,2,3,0,0,2,2,4,3,1,0,4,3,0,4,0",-672.2
1194,2,2375,475.0,"0,0,2,0,2,0,1,1,2,3,4,3,4,2,0,3,0,1,0,2,0,0,4,1,2",-630.0
1195,2,2380,476.0,"0,2,1,0,2,4,0,0,0,3,0,2,0,0,0,1,3,3,0,1,0,0,0,0,0",-524.2
1196,2,2385,477.0,"3,4,3,1,2,1,0,1,2,3,3,0,3,3,0,1,1,1,4,0,0,3,0,2,2",-543.8000000000001
1197,2,2390,478.0,"0,4,3,0,2,1,1,3,1,0,0,0,0,0,2,1,0,4,1,2,4,3,2,1,0",-598.4000000000001
1198,2,2395,479.0,"2,4,1,3,1,4,0,1,1,3,0,1,0,4,2,2,3,2,1,2,0,4,4,0,2",-603.8
1199,2,2400,480.0,"2,0,0,2,0,1,0,1,3,4,0,2,0,1,4,2,2,1,3,2,0,1,2,3,2",-533.4
1200,2,2405,481.0,"4,3,3,3,0,0,0,3,3,0,0,3,0,3,2,2,0,4,4,2,0,0,2,0,0",-550.8
1201,2,2410,482.0,"3,4,0,1,2,0,1,4,2,3,1,4,4,1,4,0,3,0,4,0,1,3,0,0,2",-544.8
1202,2,2415,483.0,"2,3,3,4,2,0,4,1,1,4,0,2,1,2,2,0,0,4,0,1,0,0,3,0,2",-563.4000000000001
1203,2,2420,484.0,"2,4,1,2,0,4,1,0,3,0,0,2,0,4,2,3,1,0,2,0,3,2,2,0,0",-548.6
1204,2,2425,485.0,"0,2,2,1,0,3,0,0,1,2,0,4,0,0,3,0,0,3,3,0,0,0,2,3,1",-492.8
1205,2,2430,486.0,"4,1,1,4,2,2,0,1,0,4,2,1,0,3,3,2,1,1,2,1,0,1,2,0,0",-476.79999999999995
1206,2,2435,487.0,"4,4,2,1,2,4,0,3,3,0,4,4,0,0,3,0,0,0,0,0,4,4,0,3,2",-487.4
1207,2,2440,488.0,"1,4,3,2,3,2,0,0,3,2,3,2,0,1,4,3,2,3,0,1,0,1,4,0,0",-522.8000000000001
1208,2,2445,489.0,"4,4,4,0,4,0,0,1,1,0,4,2,2,0,0,0,0,3,2,2,1,3,1,0,2",-527.1999999999999
1209,2,2450,490.0,"3,1,1,1,4,2,0,1,0,2,2,1,4,3,4,2,2,0,1,0,0,4,4,3,2",-529.4
1210,2,2455,491.0,"3,0,2,0,0,0,4,1,0,4,0,1,4,3,2,2,3,4,4,2,4,1,2,3,2",-532.4
1211,2,2460,492.0,"4,3,3,3,2,2,1,0,4,0,0,0,3,0,3,0,4,3,4,2,4,3,3,1,0",-534.2
1212,2,2465,493.0,"4,2,1,0,2,3,0,3,3,2,0,3,0,1,2,2,0,0,0,0,0,1,3,3,0",-526.8000000000001
1213,2,2470,494.0,"0,2,0,4,2,4,0,1,3,0,2,3,1,0,0,0,3,0,0,2,0,3,2,0,0",-520.8000000000001
1214,2,2475,495.0,"4,3,3,2,3,1,4,1,0,0,2,0,0,3,1,2,0,0,0,1,3,3,4,2,0",-534.2
1215,2,2480,496.0,"2,0,0,1,3,0,0,4,0,4,4,4,0,3,1,0,2,4,4,2,2,3,0,3,2",-543.0
1216,2,2485,497.0,"1,0,1,4,2,4,2,3,1,3,0,1,1,0,2,4,3,2,2,0,3,0,2,0,2",-483.6
1217,2,2490,498.0,"0,1,3,2,2,2,0,1,0,0,0,3,2,0,2,3,2,1,3,0,3,3,2,0,0",-512.8000000000001
1218,2,2495,499.0,"1,3,0,0,0,3,4,4,3,2,3,4,2,0,0,2,1,0,4,0,4,4,0,0,2",-549.0000000000001
1219,2,2500,500.0,"3,3,0,4,3,2,2,3,1,3,2,0,0,3,0,0,2,0,4,1,3,1,4,3,2",-580.6
1220,2,2505,501.0,"4,2,0,2,2,1,0,1,1,0,1,4,4,3,3,0,1,3,2,1,0,3,3,1,2",-610.6
1221,2,2510,502.0,"3,3,0,3,0,0,0,3,0,2,0,2,4,1,0,2,3,0,0,3,2,4,0,4,2",-602.2
1222,2,2515,503.0,"3,0,0,3,0,1,0,1,2,2,1,2,2,3,2,2,2,3,0,1,3,4,2,4,0",-623.2
1223,2,2520,504.0,"3,4,2,2,4,2,0,1,0,3,2,3,4,0,4,0,0,4,0,3,1,3,1,1,2",-594.8
1224,2,2525,505.0,"2,2,0,4,0,0,1,0,3,0,1,3,3,1,2,2,4,0,3,3,1,0,2,3,0",-596.2
1225,2,2530,506.0,"2,2,3,2,0,1,2,0,1,2,2,0,4,0,2,2,0,2,4,1,0,2,4,3,0",-631.4
1226,2,2535,507.0,"4,4,1,4,4,4,4,0,4,0,0,3,0,0,0,0,4,3,1,2,0,0,2,0,2",-640.8000000000001
1227,2,2540,508.0,"4,0,4,1,0,2,2,4,2,3,1,2,0,0,0,3,3,4,4,2,4,3,3,1,2",-653.2
1228,2,2545,509.0,"1,2,3,3,2,4,0,1,0,0,1,3,2,3,3,2,3,0,2,0,0,0,0,0,2",-652.8000000000001
1229,2,2550,510.0,"3,0,0,0,0,1,2,1,3,0,0,0,3,3,2,2,3,4,4,1,2,3,3,1,0",-659.8000000000001
1230,2,2555,511.0,"2,4,0,0,2,2,0,1,2,4,0,3,4,0,1,0,3,3,3,1,0,3,2,0,2",-648.8000000000001
1231,2,2560,512.0,"0,0,0,0,4,0,2,1,3,0,0,1,4,0,3,3,1,0,3,2,0,0,2,3,0",-660.4
1232,2,2565,513.0,"4,4,4,3,3,2,3,0,0,3,3,1,0,0,4,3,0,4,1,4,4,0,0,3,0",-658.4000000000001
1233,2,2570,514.0,"0,4,2,0,0,0,0,2,3,2,4,0,3,3,4,2,1,4,3,4,0,0,2,1,0",-688.4
1234,2,2575,515.0,"3,3,1,3,3,2,0,4,3,4,0,3,1,1,2,2,2,2,0,2,4,0,0,1,2",-729.6
1235,2,2580,516.0,"0,4,2,0,2,1,4,2,3,3,4,1,0,3,0,1,3,0,1,4,4,1,0,4,1",-668.0
1236,2,2585,517.0,"2,1,3,0,0,0,0,0,2,2,2,0,4,0,1,4,2,1,1,2,0,3,1,2,0",-670.8000000000001
1237,2,2590,518.0,"0,0,0,2,0,4,0,4,2,4,3,3,0,0,0,2,4,0,4,3,1,0,2,3,0",-669.6
1238,2,2595,519.0,"4,3,0,3,2,4,3,1,0,2,2,1,3,3,3,0,3,4,3,3,2,3,4,0,0",-635.1999999999999
1239,2,2600,520.0,"3,0,0,3,4,1,0,1,3,4,1,1,0,0,2,0,0,0,0,2,4,0,2,3,2",-626.5999999999999
1240,2,2605,521.0,"0,3,2,1,2,3,3,0,0,2,4,2,0,0,3,2,3,4,4,3,0,0,2,0,0",-679.4
1241,2,2610,522.0,"0,0,0,2,2,0,0,0,3,3,2,2,0,0,1,0,3,4,0,3,0,1,0,2,2",-673.4000000000001
1242,2,2615,523.0,"0,3,3,4,4,0,3,0,1,0,1,2,4,3,3,2,0,4,0,2,2,2,2,0,3",-684.4
1243,2,2620,524.0,"2,4,0,1,2,4,4,4,2,2,0,2,2,0,3,4,1,3,2,1,4,0,2,0,2",-719.0
1244,2,2625,525.0,"2,0,3,2,3,3,0,1,1,4,0,1,4,0,1,2,1,0,2,1,4,4,2,1,0",-702.4000000000001
1245,2,2630,526.0,"0,2,0,3,2,1,0,3,0,2,2,3,0,1,1,2,0,3,2,0,2,0,2,2,2",-696.8000000000001
1246,2,2635,527.0,"4,0,0,2,4,3,2,2,1,3,4,1,0,1,4,3,4,4,4,2,4,4,0,4,4",-697.2
1247,2,2640,528.0,"1,4,0,0,3,4,1,0,3,4,0,3,3,0,2,1,3,0,0,1,1,0,0,4,0",-596.1999999999999
1248,2,2645,529.0,"3,4,0,2,2,0,2,1,0,0,4,4,2,2,1,0,3,0,1,0,1,0,0,0,0",-530.6
1249,2,2650,530.0,"2,4,2,2,2,0,1,0,1,0,1,0,4,1,1,2,3,4,2,4,0,0,4,4,2",-607.4
1250,2,2655,531.0,"3,0,0,2,2,1,1,3,2,4,2,4,3,3,4,1,4,0,0,1,0,1,2,4,0",-639.1999999999999
1251,2,2660,532.0,"0,2,1,3,2,1,2,1,3,2,0,2,4,1,4,1,4,3,3,0,1,2,3,4,4",-633.8
1252,2,2665,533.0,"4,2,4,4,0,2,0,1,2,2,3,3,4,3,0,0,3,4,1,1,1,2,2,3,2",-585.2
1253,2,2670,534.0,"4,0,1,0,4,2,2,2,4,0,1,0,4,0,0,2,0,0,2,2,0,0,1,3,2",-559.4
1254,2,2675,535.0,"4,0,2,1,3,1,0,3,1,3,0,2,2,3,4,2,0,3,4,2,3,2,2,3,2",-592.4000000000001
1255,2,2680,536.0,"2,0,3,0,2,2,0,2,1,2,1,3,4,1,4,2,3,0,1,4,4,3,1,3,0",-665.6
1256,2,2685,537.0,"4,4,0,0,3,1,4,0,4,0,0,4,0,1,4,1,0,1,4,2,4,0,0,4,2",-682.4
1257,2,2690,538.0,"3,3,3,3,2,0,0,0,2,2,4,4,2,3,2,2,0,3,0,4,0,0,3,2,2",-706.0
1258,2,2695,539.0,"2,0,1,0,0,2,0,1,3,0,1,1,4,3,0,2,3,4,1,1,0,0,3,0,0",-706.4
