,episode,time_sec,step,action,reward
1962,3,2615,523.0,"0,0,1,1,2,3,4,2,3,2,2,1,3,3,2,2,0,0,3,0,2,2,1,3,4",-926.4000000000001
1963,3,2620,524.0,"0,4,3,0,0,0,0,3,2,4,2,2,4,3,4,2,2,0,4,3,4,3,2,1,2",-922.4000000000001
1964,3,2625,525.0,"3,2,0,3,2,0,2,0,1,2,3,0,0,0,2,1,3,0,2,0,0,2,0,0,1",-970.0
1965,3,2630,526.0,"3,0,2,0,3,1,2,0,4,0,4,0,0,4,4,1,0,1,4,0,0,0,2,4,2",-948.4000000000001
1966,3,2635,527.0,"3,4,1,4,4,4,2,1,0,4,4,1,0,0,3,3,3,0,2,2,0,0,1,4,0",-991.0000000000001
1967,3,2640,528.0,"3,1,2,3,2,0,1,1,1,3,2,2,3,3,0,3,1,4,1,1,0,0,1,3,2",-996.4
1968,3,2645,529.0,"2,3,2,2,4,1,0,1,1,4,0,2,0,1,3,2,0,4,4,2,0,1,2,3,0",-1008.4000000000001
1969,3,2650,530.0,"3,0,2,2,3,1,2,2,4,0,0,0,1,3,0,4,4,4,2,0,0,1,2,0,0",-1030.2
1970,3,2655,531.0,"0,2,2,2,4,4,0,4,0,0,0,1,3,1,4,0,3,2,1,1,0,4,2,4,2",-966.2
1971,3,2660,532.0,"2,0,2,2,4,0,0,4,0,0,2,2,0,2,3,2,0,0,4,4,0,1,2,3,1",-1012.2
1972,3,2665,533.0,"4,3,1,0,4,1,0,0,2,0,2,1,2,4,1,2,3,2,2,0,4,0,0,0,2",-962.4
1973,3,2670,534.0,"0,3,0,3,0,3,0,1,0,0,0,3,0,3,3,2,2,1,1,3,0,0,2,1,2",-992.2
1974,3,2675,535.0,"0,0,1,0,3,1,4,2,1,0,1,3,0,0,2,3,4,3,3,0,0,1,0,2,2",-966.1999999999999
1975,3,2680,536.0,"1,4,3,0,0,1,0,3,2,4,2,1,0,0,4,1,4,1,0,0,0,4,0,1,2",-931.4000000000001
1976,3,2685,537.0,"3,0,3,0,0,1,0,1,4,0,3,3,0,3,2,1,3,1,3,4,1,2,0,3,2",-898.5999999999999
1977,3,2690,538.0,"0,2,0,4,1,0,1,3,4,3,2,2,4,0,1,2,3,4,1,4,4,2,0,0,0",-751.1999999999999
1978,3,2695,539.0,"0,3,1,3,2,1,0,4,2,0,1,3,0,0,0,2,3,2,0,3,0,2,1,2,2",-777.6
1979,3,2700,540.0,"0,1,0,3,4,1,0,0,0,3,3,1,0,2,2,0,4,0,0,1,0,1,4,4,0",-750.1999999999999
1980,3,2705,541.0,"2,3,0,1,0,1,0,3,0,2,0,1,2,0,0,4,3,4,0,0,4,0,0,2,0",-742.2
1981,3,2710,542.0,"3,0,2,0,0,1,0,1,3,0,1,1,2,0,0,2,2,3,0,2,3,3,4,3,4",-739.6
1982,3,2715,543.0,"3,4,0,0,2,1,0,0,2,0,3,1,1,3,0,4,2,3,0,0,3,2,2,1,0",-752.8
1983,3,2720,544.0,"4,1,1,0,2,0,2,1,0,4,2,1,2,3,4,4,0,4,2,4,4,2,2,4,2",-723.8000000000001
1984,3,2725,545.0,"0,4,0,0,2,0,0,1,0,0,0,0,2,0,4,1,3,4,0,2,4,0,2,3,0",-755.4
1985,3,2730,546.0,"3,0,2,3,1,2,0,3,0,4,3,3,0,0,0,3,0,4,0,0,3,0,4,1,0",-775.0
1986,3,2735,547.0,"2,4,1,0,2,2,1,1,2,0,4,0,0,2,2,3,0,0,1,0,3,4,0,3,0",-790.0
1987,3,2740,548.0,"0,0,1,0,1,0,0,2,0,0,4,3,2,0,3,2,2,0,4,3,0,0,1,0,0",-788.6000000000001
1988,3,2745,549.0,"3,3,3,3,0,4,0,3,1,0,2,2,0,2,3,0,4,2,4,4,0,0,0,2,2",-830.4
1989,3,2750,550.0,"3,0,2,2,2,0,1,0,0,0,0,1,3,0,1,3,0,3,0,4,4,0,0,1,0",-830.2
1990,3,2755,551.0,"4,1,1,3,2,0,0,2,0,0,2,2,2,3,3,2,4,3,2,0,0,2,3,1,0",-864.8
1991,3,2760,552.0,"2,0,2,2,4,2,0,1,4,0,2,3,1,2,1,2,2,4,0,0,1,1,0,2,1",-874.0
1992,3,2765,553.0,"3,4,2,0,2,1,0,1,1,4,0,1,0,1,4,2,4,3,0,4,0,0,0,4,0",-904.0
1993,3,2770,554.0,"2,4,3,0,2,1,1,1,2,3,4,3,0,3,1,0,3,2,3,1,0,1,0,3,2",-915.2000000000002
1994,3,2775,555.0,"3,0,2,3,2,3,2,3,3,0,1,2,0,0,0,1,0,0,0,2,3,4,0,3,2",-922.4
1995,3,2780,556.0,"3,3,1,1,2,0,0,3,0,0,0,1,0,2,1,0,0,1,1,1,0,0,3,3,2",-954.1999999999999
1996,3,2785,557.0,"3,2,1,3,3,3,2,4,0,3,0,3,2,3,2,0,4,4,4,1,0,2,4,0,0",-999.2
1997,3,2790,558.0,"2,4,1,4,2,2,1,0,3,0,0,1,3,0,0,0,4,4,2,1,2,3,2,3,2",-950.4
1998,3,2795,559.0,"2,1,1,1,0,2,0,3,1,2,2,2,4,0,2,0,4,0,4,0,4,0,2,1,2",-929.2
1999,3,2800,560.0,"3,0,0,3,0,2,0,0,3,3,1,2,4,0,4,2,0,0,1,0,2,0,0,3,0",-919.2
2000,3,2805,561.0,"3,4,0,1,0,0,0,1,4,3,0,1,0,2,0,3,3,3,2,0,0,2,3,0,2",-919.8000000000001
2001,3,2810,562.0,"0,3,2,2,4,2,1,3,1,2,0,3,3,0,2,0,1,1,1,4,3,3,4,2,4",-924.0
2002,3,2815,563.0,"2,4,2,3,3,2,2,3,2,4,0,3,0,3,0,2,1,2,2,0,0,2,2,0,0",-952.4
2003,3,2820,564.0,"4,1,1,3,3,0,3,1,1,0,2,3,3,0,4,3,3,0,4,2,0,0,4,4,4",-996.6
2004,3,2825,565.0,"2,4,0,0,2,1,0,4,1,2,0,1,0,0,0,2,0,3,2,2,1,1,4,4,2",-953.4
2005,3,2830,566.0,"2,3,2,3,2,3,2,0,0,4,3,4,3,2,2,2,1,0,0,1,0,2,1,2,0",-917.1999999999999
2006,3,2835,567.0,"4,1,0,1,0,0,2,3,1,0,0,2,0,0,4,2,1,3,1,1,0,0,2,3,4",-870.0
2007,3,2840,568.0,"4,1,2,2,0,0,4,2,0,2,2,3,1,4,0,3,3,4,3,1,3,0,2,3,0",-893.8000000000001
2008,3,2845,569.0,"2,3,2,0,2,2,0,0,1,2,2,0,3,0,3,2,3,0,0,1,4,3,1,0,0",-899.0
2009,3,2850,570.0,"0,0,2,2,0,4,0,1,2,0,0,4,3,2,3,2,3,3,3,2,2,0,2,1,0",-908.6
2010,3,2855,571.0,"4,1,2,3,3,3,0,4,0,4,0,2,3,3,0,1,2,1,4,0,0,3,4,0,2",-930.2000000000002
2011,3,2860,572.0,"4,0,2,0,4,2,0,0,1,0,0,2,3,0,3,2,1,0,3,3,3,3,2,0,0",-995.8
2012,3,2865,573.0,"1,0,0,1,3,2,3,1,2,2,1,1,1,0,1,0,3,0,2,2,0,1,1,1,2",-973.8000000000001
2013,3,2870,574.0,"3,4,2,1,0,4,0,0,3,3,4,4,2,0,3,2,3,3,2,1,3,1,0,1,2",-985.1999999999999
2014,3,2875,575.0,"3,4,3,0,0,1,2,1,2,0,0,3,4,1,3,2,1,0,3,2,1,1,0,2,2",-980.5999999999999
2015,3,2880,576.0,"1,4,0,1,2,4,3,2,1,0,1,2,3,4,2,2,4,4,2,3,0,4,1,2,0",-1037.0
2016,3,2885,577.0,"0,3,4,3,4,1,0,0,0,2,0,2,0,2,3,0,3,0,2,4,0,0,1,1,2",-1045.1999999999998
2017,3,2890,578.0,"0,0,3,1,0,1,2,0,1,2,0,2,3,0,0,1,2,0,1,2,1,2,0,3,0",-1048.4
2018,3,2895,579.0,"0,1,2,4,0,1,0,2,1,0,2,2,0,3,2,0,3,0,4,0,3,0,0,2,2",-1061.2
2019,3,2900,580.0,"0,1,3,0,0,0,0,2,0,4,0,3,3,0,2,2,0,2,3,2,0,0,3,3,0",-1075.7999999999997
2020,3,2905,581.0,"3,2,1,0,2,0,2,2,0,0,4,2,2,3,3,2,3,4,1,3,0,0,1,4,2",-1142.1999999999998
2021,3,2910,582.0,"0,4,3,4,3,0,3,1,0,0,0,0,4,0,4,2,4,3,0,0,0,3,2,0,3",-1101.1999999999998
2022,3,2915,583.0,"0,1,2,1,2,0,3,3,0,2,0,4,0,3,4,2,3,0,0,1,0,0,1,4,0",-1122.0
2023,3,2920,584.0,"3,0,2,0,4,1,0,3,0,3,0,3,3,3,0,4,4,3,0,0,4,0,4,1,4",-1041.8000000000002
2024,3,2925,585.0,"3,3,0,0,2,4,0,0,0,1,3,3,0,3,3,2,3,1,2,0,0,0,4,0,0",-1034.2
2025,3,2930,586.0,"0,3,1,4,0,1,3,1,1,4,0,0,2,0,1,2,0,4,0,1,1,0,3,3,1",-1048.0
2026,3,2935,587.0,"4,0,2,0,2,0,0,0,0,0,2,2,0,0,4,0,0,0,1,2,0,0,0,3,0",-1059.0000000000002
2027,3,2940,588.0,"3,0,0,3,2,1,2,0,1,0,2,1,0,3,3,4,1,0,0,2,0,1,2,4,2",-1106.2
2028,3,2945,589.0,"3,1,0,4,1,2,0,1,2,0,2,4,4,2,2,1,1,4,3,0,0,0,0,0,0",-1022.4000000000001
2029,3,2950,590.0,"4,0,1,3,2,1,1,1,1,0,0,0,0,0,2,2,3,0,1,0,2,3,3,4,0",-958.2
2030,3,2955,591.0,"1,0,0,1,0,1,0,1,0,3,1,2,2,0,3,1,3,4,4,1,4,3,0,4,0",-1014.2000000000002
2031,3,2960,592.0,"4,1,3,0,3,0,0,1,3,2,0,2,1,0,3,0,4,2,1,1,0,2,2,1,2",-1036.4
2032,3,2965,593.0,"0,1,3,1,3,2,0,3,0,0,0,1,0,2,3,1,2,4,4,0,2,0,0,3,3",-1076.4
2033,3,2970,594.0,"3,1,0,1,3,1,2,3,1,0,0,3,0,3,2,2,0,1,3,2,3,2,0,3,2",-1113.3999999999999
2034,3,2975,595.0,"3,4,0,0,2,0,0,4,0,4,0,0,0,3,2,2,3,3,1,2,0,2,4,2,1",-1031.8
2035,3,2980,596.0,"0,3,1,1,0,3,3,4,1,0,2,3,3,3,2,2,3,4,2,2,2,0,1,1,0",-1054.0
2036,3,2985,597.0,"4,0,0,0,4,1,0,1,3,3,0,1,3,0,3,3,3,4,0,1,0,3,2,0,0",-1057.4
2037,3,2990,598.0,"1,0,2,2,2,1,2,2,0,0,3,1,3,0,4,2,3,0,3,4,0,0,1,0,0",-1128.0
2038,3,2995,599.0,"0,1,0,0,3,0,0,1,0,3,2,1,4,3,3,2,3,4,2,0,4,2,0,3,2",-1118.8000000000002
2039,3,3000,600.0,"3,0,2,1,4,1,4,0,1,3,0,4,4,4,2,2,0,3,0,2,0,2,1,4,2",-1134.3999999999999
2040,3,3005,601.0,"4,2,2,1,0,0,0,0,1,2,0,3,3,3,4,2,0,4,4,3,3,3,2,4,2",-1172.8
2041,3,3010,602.0,"3,0,1,0,3,4,2,1,0,2,1,3,4,2,3,0,0,4,1,4,3,2,2,2,2",-1128.4
2042,3,3015,603.0,"0,0,0,0,4,1,3,0,1,4,0,1,4,0,3,2,2,1,3,1,0,0,1,0,0",-1147.9999999999998
2043,3,3020,604.0,"0,4,2,0,3,1,0,1,1,0,2,0,0,3,2,2,3,4,2,2,2,2,2,4,0",-1184.0
2044,3,3025,605.0,"3,4,0,0,0,0,0,4,2,0,0,0,3,3,2,2,1,2,1,2,3,0,2,4,4",-1229.4
2045,3,3030,606.0,"1,3,2,0,2,1,2,1,0,2,3,1,0,3,2,1,3,3,1,0,0,2,0,0,2",-1195.2
2046,3,3035,607.0,"0,4,2,2,0,1,0,2,0,4,3,1,2,0,0,3,0,0,0,0,3,2,2,1,4",-1188.2000000000003
2047,3,3040,608.0,"0,4,0,4,2,3,2,4,0,0,3,1,0,2,3,2,3,1,2,2,0,2,2,1,2",-1159.2
2048,3,3045,609.0,"4,4,4,0,2,0,1,0,1,3,0,1,0,3,0,1,0,4,0,4,0,2,1,4,2",-1200.3999999999999
2049,3,3050,610.0,"1,1,1,2,2,2,0,2,0,2,0,1,0,0,0,0,1,3,0,0,0,0,0,0,4",-1128.4
2050,3,3055,611.0,"3,3,4,0,4,2,0,1,3,2,1,1,2,3,3,2,3,3,0,1,0,0,3,1,0",-1148.8000000000002
2051,3,3060,612.0,"3,4,2,4,4,0,1,2,1,0,0,3,0,0,3,2,3,3,1,3,0,4,4,0,2",-1214.2
2052,3,3065,613.0,"3,3,4,0,4,0,0,0,3,0,0,0,0,3,1,2,0,4,1,0,0,2,0,3,4",-1260.8
2053,3,3070,614.0,"3,1,0,3,2,1,1,0,0,0,2,2,0,3,0,1,3,3,0,0,0,1,2,1,2",-1201.1999999999998
2054,3,3075,615.0,"4,0,3,3,3,4,0,1,0,3,1,4,0,0,3,1,3,0,0,0,3,0,2,1,0",-1194.6000000000001
2055,3,3080,616.0,"2,1,2,0,0,0,2,1,1,1,0,1,2,0,0,4,2,1,1,2,0,4,2,3,0",-1131.2000000000003
2056,3,3085,617.0,"0,0,2,2,3,1,0,1,2,0,0,1,3,3,2,4,1,3,1,0,0,3,1,1,2",-1165.0
2057,3,3090,618.0,"3,0,2,0,2,4,0,0,3,3,0,3,4,3,3,2,3,4,4,2,0,2,0,3,0",-1182.6
2058,3,3095,619.0,"4,2,0,0,4,1,1,3,3,3,1,0,0,0,1,0,3,4,4,1,0,1,2,3,2",-1179.0
2059,3,3100,620.0,"0,3,2,3,4,1,1,1,1,2,0,0,3,2,4,3,4,0,4,3,2,0,1,3,2",-1190.8
2060,3,3105,621.0,"0,3,1,0,3,2,3,1,0,3,4,0,0,0,0,0,3,4,2,0,4,0,2,2,4",-1173.2
2061,3,3110,622.0,"3,2,0,0,0,1,3,2,0,3,3,2,2,0,0,2,4,1,0,2,3,0,2,2,0",-1127.8000000000002
2062,3,3115,623.0,"2,3,2,0,3,1,2,4,3,2,0,0,0,4,0,4,2,2,4,3,1,3,2,0,0",-1103.0
2063,3,3120,624.0,"2,0,2,4,4,2,3,3,3,1,0,3,2,0,2,0,2,0,2,0,1,2,3,0,2",-1036.6000000000001
2064,3,3125,625.0,"3,4,2,3,4,1,0,2,0,2,3,3,0,1,1,0,0,0,0,1,1,0,4,4,2",-1064.0
2065,3,3130,626.0,"3,0,0,0,4,2,1,0,0,4,2,1,2,0,4,1,0,2,4,2,0,2,2,3,2",-1128.2
2066,3,3135,627.0,"0,4,3,3,2,0,0,2,0,2,3,1,4,4,2,0,3,3,1,0,1,3,1,0,0",-1008.2
2067,3,3140,628.0,"0,4,4,0,4,0,0,2,2,3,0,1,2,0,4,4,4,0,4,3,2,0,3,4,1",-1033.8000000000002
2068,3,3145,629.0,"1,0,0,1,2,4,0,0,0,4,2,3,0,1,3,2,0,4,4,2,3,1,2,4,0",-1061.2
2069,3,3150,630.0,"0,0,2,0,0,0,0,2,4,2,0,3,2,3,3,2,4,4,1,3,1,0,4,3,2",-1074.6000000000001
2070,3,3155,631.0,"2,0,3,4,2,0,2,1,2,0,1,1,4,0,2,4,4,0,4,4,4,4,4,3,0",-1076.8000000000002
2071,3,3160,632.0,"3,4,0,3,2,4,1,3,4,2,0,1,3,0,3,0,1,1,2,0,0,0,2,0,2",-1102.0
2072,3,3165,633.0,"0,2,2,0,3,0,0,3,1,1,1,1,2,0,2,2,3,0,0,1,0,0,2,3,2",-1114.1999999999998
2073,3,3170,634.0,"4,4,0,2,4,3,0,0,2,0,0,3,3,0,0,0,3,1,0,0,1,2,2,4,0",-1126.2000000000003
2074,3,3175,635.0,"1,4,2,3,2,2,2,0,0,0,1,1,0,4,0,2,3,4,0,1,3,2,2,3,2",-1151.0
2075,3,3180,636.0,"2,3,2,2,0,1,2,3,1,2,0,1,0,3,2,0,4,2,2,1,4,3,2,0,0",-1172.8
2076,3,3185,637.0,"4,0,0,2,3,3,0,3,1,0,2,1,1,0,2,3,0,0,3,2,0,2,2,4,2",-1142.2
2077,3,3190,638.0,"0,0,2,2,1,1,2,2,0,2,1,1,0,2,4,2,0,2,4,2,3,3,4,1,0",-1189.2
2078,3,3195,639.0,"0,3,2,4,0,2,4,3,2,3,4,1,3,0,3,2,3,0,4,1,0,0,2,3,2",-1233.2
2079,3,3200,640.0,"3,3,2,3,3,2,3,3,3,0,0,3,3,3,2,0,4,3,3,0,0,4,1,1,2",-1271.2
2080,3,3205,641.0,"0,0,4,2,0,1,0,0,2,2,2,3,0,0,2,0,0,2,4,0,1,0,1,0,0",-1275.0
2081,3,3210,642.0,"3,2,2,0,0,0,0,2,1,4,2,4,2,0,3,3,2,2,3,0,2,0,3,3,2",-1292.7999999999997
2082,3,3215,643.0,"0,4,0,0,1,0,0,1,0,0,2,3,4,3,3,2,3,0,1,4,2,0,0,3,2",-1213.1999999999998
2083,3,3220,644.0,"0,0,2,2,1,0,4,0,3,2,0,1,0,3,3,2,4,4,0,0,3,2,2,2,1",-1239.0
2084,3,3225,645.0,"0,4,2,0,1,1,0,2,4,0,3,1,4,3,4,2,3,4,3,0,0,0,2,3,0",-1267.1999999999998
2085,3,3230,646.0,"0,4,2,2,1,0,2,0,0,4,0,2,0,3,1,2,0,0,3,3,1,0,2,3,2",-1321.6000000000001
2086,3,3235,647.0,"1,1,2,0,4,1,4,0,1,2,1,3,3,1,2,2,4,2,2,1,2,3,0,0,2",-1337.8000000000002
2087,3,3240,648.0,"1,1,1,2,4,1,0,0,1,0,0,2,0,0,2,3,4,4,4,2,4,3,0,0,4",-1265.4
2088,3,3245,649.0,"4,4,0,2,2,1,0,3,0,0,2,2,0,3,2,4,4,3,3,2,3,3,4,4,0",-1236.6
2089,3,3250,650.0,"1,3,1,2,3,1,0,0,2,0,2,1,0,1,0,2,3,4,2,1,4,0,0,2,2",-1152.4
2090,3,3255,651.0,"3,4,2,0,0,0,0,1,0,3,0,2,0,3,1,2,0,0,0,0,4,0,1,2,2",-1141.2
2091,3,3260,652.0,"0,2,3,3,0,0,0,0,1,0,0,3,0,2,3,3,0,3,4,4,2,1,4,2,2",-1186.6
2092,3,3265,653.0,"0,2,2,3,3,1,2,0,1,0,0,3,2,3,0,4,4,4,3,2,3,0,2,4,2",-1246.8000000000002
2093,3,3270,654.0,"0,3,2,4,4,2,0,3,0,2,1,1,0,3,3,1,3,4,0,0,1,0,2,1,0",-1158.6000000000001
2094,3,3275,655.0,"2,0,2,4,2,1,3,0,1,2,3,1,4,0,2,2,0,1,3,2,3,3,4,4,2",-1114.0
2095,3,3280,656.0,"1,4,2,0,3,4,0,0,3,0,0,2,4,0,2,1,0,0,1,4,1,0,4,2,2",-1141.6
2096,3,3285,657.0,"3,3,2,1,0,3,2,4,0,2,2,2,2,3,1,2,1,2,1,0,0,0,3,0,2",-1159.9999999999998
2097,3,3290,658.0,"2,1,2,1,2,0,0,1,3,0,2,4,2,3,4,1,4,2,0,1,4,0,1,4,2",-1211.0
2098,3,3295,659.0,"4,2,2,0,2,4,0,0,1,0,1,1,0,3,3,1,3,4,0,2,3,2,2,0,1",-1147.6
2099,3,3300,660.0,"2,4,2,1,2,1,3,4,2,0,0,2,1,0,3,1,0,4,4,0,0,0,0,0,1",-1146.6
2100,3,3305,661.0,"0,0,0,3,4,2,0,1,0,0,0,2,2,0,2,2,1,3,0,2,0,0,3,4,2",-1131.6000000000001
2101,3,3310,662.0,"0,3,0,3,2,0,0,3,0,0,2,0,0,3,1,2,3,0,3,0,0,1,1,4,0",-1073.0
2102,3,3315,663.0,"3,4,3,3,2,0,0,0,0,1,0,3,0,3,4,3,4,4,1,0,2,0,3,3,0",-1103.4
2103,3,3320,664.0,"4,4,2,1,3,3,0,2,0,2,0,1,1,1,0,2,3,0,1,0,1,1,3,1,3",-1115.8
2104,3,3325,665.0,"3,0,0,0,2,2,0,3,4,0,0,0,2,4,0,1,1,0,1,0,1,1,1,0,2",-1108.0
2105,3,3330,666.0,"0,3,1,0,2,3,2,0,0,4,1,4,4,2,1,2,1,0,0,2,0,0,3,0,1",-1111.4
2106,3,3335,667.0,"0,3,2,0,0,4,0,2,1,0,2,4,0,0,3,2,1,4,0,1,0,0,0,3,0",-1131.8000000000002
2107,3,3340,668.0,"2,4,2,2,0,0,3,2,3,2,1,3,0,3,0,1,3,4,3,2,0,2,3,3,2",-1035.7999999999997
2108,3,3345,669.0,"0,1,2,0,3,0,2,0,0,0,4,3,0,2,0,3,3,2,4,1,1,4,1,3,2",-991.1999999999999
2109,3,3350,670.0,"2,0,4,4,2,1,0,1,0,3,1,0,0,4,3,2,3,2,1,2,1,1,2,1,0",-999.4000000000001
2110,3,3355,671.0,"3,2,2,4,4,2,0,0,2,0,1,3,1,1,2,1,1,4,4,1,4,3,3,4,2",-1058.6
2111,3,3360,672.0,"0,0,3,1,0,4,0,1,0,0,4,3,3,0,2,1,3,0,4,3,4,0,2,0,2",-1100.3999999999999
2112,3,3365,673.0,"0,2,2,3,0,1,0,2,0,4,2,0,0,0,1,0,3,4,0,1,3,2,0,1,2",-951.2
2113,3,3370,674.0,"0,4,2,0,4,1,0,1,0,4,4,1,3,0,2,2,3,2,4,4,1,2,4,4,2",-1000.8
2114,3,3375,675.0,"4,3,0,2,2,2,0,2,0,0,0,2,0,2,0,1,0,0,4,0,0,0,2,2,4",-969.8
2115,3,3380,676.0,"4,0,3,0,2,1,0,1,0,0,3,0,0,0,4,2,4,4,1,4,3,0,3,1,1",-998.8
2116,3,3385,677.0,"0,1,0,0,3,1,4,3,0,0,0,1,0,0,0,4,0,3,4,2,1,0,2,3,2",-1051.8
2117,3,3390,678.0,"0,4,3,0,2,0,0,4,0,0,3,1,0,0,1,2,4,4,0,2,4,0,2,0,2",-1077.6
2118,3,3395,679.0,"3,0,0,0,0,0,2,3,1,0,2,1,2,0,0,2,2,4,3,2,0,0,2,4,2",-1124.6000000000001
2119,3,3400,680.0,"4,0,2,2,4,4,0,0,0,2,2,1,0,0,2,2,3,0,2,0,4,0,2,3,0",-1089.0
2120,3,3405,681.0,"2,0,1,1,4,1,0,4,1,2,2,3,0,1,2,0,4,0,0,0,0,3,0,2,3",-1096.4
2121,3,3410,682.0,"3,4,1,0,0,1,0,4,0,0,3,2,4,0,2,2,3,1,4,1,1,0,0,0,0",-1098.8
2122,3,3415,683.0,"3,4,0,0,4,1,0,3,0,2,4,4,0,0,0,0,3,1,0,2,0,2,4,4,2",-1142.4
2123,3,3420,684.0,"1,4,0,2,4,0,0,2,1,3,2,0,4,0,3,4,2,2,1,2,3,0,1,2,2",-1168.8000000000002
2124,3,3425,685.0,"4,4,0,3,0,2,2,3,1,3,3,0,0,4,3,3,3,4,2,1,1,0,0,2,4",-1193.8000000000002
2125,3,3430,686.0,"3,3,0,0,0,2,0,3,3,0,4,3,4,3,0,2,2,2,4,0,3,1,2,3,2",-1120.8000000000002
2126,3,3435,687.0,"1,4,2,1,2,1,0,2,4,2,0,1,0,2,3,0,0,2,2,0,4,1,4,0,0",-1105.4
2127,3,3440,688.0,"2,0,2,4,4,3,2,3,4,1,0,3,1,0,2,0,2,0,1,0,2,2,3,0,2",-1172.8
2128,3,3445,689.0,"4,1,0,4,3,4,0,2,2,3,2,4,3,0,4,0,2,0,0,4,1,0,0,1,0",-1210.0
2129,3,3450,690.0,"0,4,0,0,0,0,2,2,0,0,0,2,0,0,2,2,2,0,2,1,4,1,2,3,1",-1231.2
2130,3,3455,691.0,"1,4,1,0,4,1,0,1,4,2,0,4,0,0,0,3,3,1,1,1,4,0,2,0,2",-1232.6
2131,3,3460,692.0,"0,3,0,2,4,1,0,2,4,0,0,1,0,3,4,0,2,0,2,4,0,2,4,1,0",-1259.4
2132,3,3465,693.0,"3,4,2,0,0,3,1,2,0,3,0,2,0,1,1,2,0,3,1,1,1,0,0,0,2",-1230.0
2133,3,3470,694.0,"3,2,2,4,4,0,0,0,0,0,2,2,0,3,1,2,1,0,4,2,1,0,2,0,1",-1203.1999999999998
2134,3,3475,695.0,"2,4,2,0,2,2,2,0,0,4,2,0,1,0,3,4,4,2,4,2,4,0,4,0,4",-1224.8
2135,3,3480,696.0,"0,4,0,3,4,0,0,2,2,0,3,3,3,0,4,3,3,3,1,2,4,4,4,2,2",-1264.4
2136,3,3485,697.0,"3,0,0,4,2,1,0,2,3,0,0,4,0,2,3,2,4,4,0,0,0,0,1,0,2",-1273.8
2137,3,3490,698.0,"2,1,3,2,4,1,1,0,3,4,3,3,0,3,2,1,2,0,0,2,2,2,2,4,0",-1274.6000000000001
2138,3,3495,699.0,"1,0,2,0,3,0,1,3,1,4,0,2,0,0,0,3,3,0,2,2,0,4,1,2,2",-1216.8000000000002
2139,3,3500,700.0,"2,4,0,3,0,2,0,3,2,3,0,0,0,0,4,2,2,0,0,3,3,0,4,3,0",-1216.2
2140,3,3505,701.0,"0,0,2,2,2,1,1,2,0,3,1,2,0,2,4,2,0,2,4,3,4,3,4,1,0",-1245.0
2141,3,3510,702.0,"0,4,2,4,0,2,3,3,2,3,4,1,3,0,3,2,3,0,4,2,0,0,2,3,2",-1297.2000000000003
2142,3,3515,703.0,"3,4,2,0,1,0,0,0,3,2,0,3,1,4,3,0,1,2,2,0,2,0,1,0,4",-1260.6000000000001
2143,3,3520,704.0,"0,0,4,2,0,1,0,0,2,2,2,4,0,0,2,0,0,1,4,0,2,0,1,0,1",-1292.0
2144,3,3525,705.0,"2,2,2,3,2,3,0,0,4,0,3,4,0,3,1,3,2,3,3,0,4,2,0,0,0",-1306.8000000000002
2145,3,3530,706.0,"3,3,2,0,4,0,0,1,3,0,2,4,0,2,4,3,3,2,4,1,0,0,0,4,0",-1367.6000000000001
2146,3,3535,707.0,"3,3,1,0,4,0,0,2,4,1,0,4,0,0,0,2,3,0,0,2,1,2,0,3,2",-1382.0
2147,3,3540,708.0,"0,4,2,0,4,0,0,3,0,0,3,2,0,0,3,0,2,2,4,4,4,0,4,2,3",-1416.0
2148,3,3545,709.0,"3,4,0,2,2,1,2,3,3,3,0,4,0,1,4,4,1,4,4,4,1,1,2,4,2",-1446.4
2149,3,3550,710.0,"3,4,3,3,0,1,0,1,3,2,2,4,0,3,0,2,3,4,0,1,4,2,0,3,4",-1476.6000000000001
2150,3,3555,711.0,"2,1,1,1,2,1,0,1,3,0,2,1,3,4,0,0,3,0,3,1,0,1,0,0,0",-1469.2
2151,3,3560,712.0,"3,4,0,0,2,0,0,0,3,2,2,1,0,4,4,2,1,0,2,1,0,0,2,3,0",-1485.6000000000001
2152,3,3565,713.0,"3,4,2,0,0,0,0,1,0,3,0,2,0,3,1,2,0,0,0,0,4,0,2,2,2",-1349.8000000000002
2153,3,3570,714.0,"0,3,2,3,0,0,0,0,2,0,0,3,0,2,3,3,0,3,4,4,3,1,4,2,2",-1385.4
2154,3,3575,715.0,"0,4,1,1,3,1,0,4,0,4,0,1,2,3,3,2,1,4,1,2,0,4,2,3,2",-1425.2
2155,3,3580,716.0,"1,0,2,1,2,1,0,1,0,0,0,4,0,0,0,2,1,1,4,0,4,3,3,4,2",-1405.0000000000002
2156,3,3585,717.0,"4,2,2,2,2,1,1,4,1,2,0,3,0,0,0,3,1,4,4,0,0,0,3,3,4",-1410.8
2157,3,3590,718.0,"0,4,0,0,0,2,0,2,0,0,0,3,0,4,4,0,1,3,0,1,4,2,3,1,0",-1374.1999999999998
2158,3,3595,719.0,"1,4,2,2,3,1,0,1,3,0,0,1,3,4,1,2,0,0,3,3,1,0,0,4,2",-1374.4
2159,3,3600,720.0,"3,1,2,0,4,2,0,3,2,2,0,0,0,0,3,0,0,2,1,0,2,0,1,3,0",-1324.6
2160,4,5,1.0,"1,4,2,3,3,2,1,1,4,1,1,1,4,4,1,2,0,0,3,4,2,1,0,4,2",-1.2
