,agent,step,test_id,avg_reward,std_reward
106,ma2c,77040,-1,-1176.9433333333334,1208.0754867005069
107,ma2c,77760,-1,-847.0994444444445,564.0284284597741
108,ma2c,78480,-1,-836.5719444444445,562.5877293973282
109,ma2c,79200,-1,-827.1619444444445,646.64524779528
110,ma2c,79920,-1,-921.4383333333333,726.0072396161073
111,ma2c,80640,-1,-674.2936111111111,412.98311771153266
112,ma2c,81360,-1,-1112.1961111111111,1121.8322664712348
113,ma2c,82080,-1,-1242.6997222222221,1185.9946657177823
114,ma2c,82800,-1,-777.8647222222222,542.6710203346352
115,ma2c,83520,-1,-971.7138888888888,936.689884662646
116,ma2c,84240,-1,-1110.403611111111,1048.785997045189
117,ma2c,84960,-1,-765.3158333333333,538.0524283359332
118,ma2c,85680,-1,-888.1888888888889,683.4770158607212
119,ma2c,86400,-1,-935.7597222222222,621.5370740617619
120,ma2c,87120,-1,-740.478888888889,471.81653555273755
121,ma2c,87840,-1,-1112.6608333333334,970.4243135060818
122,ma2c,88560,-1,-861.1636111111112,748.98197512673
123,ma2c,89280,-1,-985.8519444444444,840.5472041220114
124,ma2c,90000,-1,-1414.0922222222225,1337.493697698778
125,ma2c,90720,-1,-734.3347222222222,503.9862740799931
126,ma2c,91440,-1,-915.8566666666667,610.7130698435868
127,ma2c,92160,-1,-817.4736111111112,592.4679185625571
128,ma2c,92880,-1,-856.3991666666667,642.5643445077224
129,ma2c,93600,-1,-716.8075,419.5570281716116
130,ma2c,94320,-1,-1223.0361111111113,1011.2620775965431
131,ma2c,95040,-1,-828.5419444444444,617.4883515919752
132,ma2c,95760,-1,-803.4008333333335,514.9264059060339
133,ma2c,96480,-1,-1395.49,1287.2951435773296
134,ma2c,97200,-1,-872.7177777777779,699.1142237110197
135,ma2c,97920,-1,-1057.7286111111111,793.3350204906877
136,ma2c,98640,-1,-1638.9013888888892,1516.0142942738091
137,ma2c,99360,-1,-1029.4672222222223,844.2150331212064
138,ma2c,100080,-1,-937.418888888889,850.3010179923141
139,ma2c,100800,-1,-948.6105555555555,766.5004876418847
140,ma2c,101520,-1,-1297.9972222222223,1313.2914501752439
141,ma2c,102240,-1,-1075.265,864.6647663802686
142,ma2c,102960,-1,-971.7641666666666,769.3539151596799
143,ma2c,103680,-1,-1145.178611111111,1063.6538304554333
144,ma2c,104400,-1,-842.8508333333333,587.2455710294885
145,ma2c,105120,-1,-955.5594444444445,1003.7332390850348
146,ma2c,105840,-1,-1165.5097222222223,937.9129382214834
147,ma2c,106560,-1,-1336.0558333333333,1214.9888048612606
148,ma2c,107280,-1,-1259.8983333333333,1122.6593390979692
149,ma2c,108000,-1,-1008.1833333333333,923.4515755516848
150,ma2c,108720,-1,-928.6516666666668,687.0883060644794
151,ma2c,109440,-1,-1077.0669444444445,799.9624946184784
152,ma2c,110160,-1,-1168.47,1121.6667092075277
153,ma2c,110880,-1,-742.9697222222221,468.69950468756343
154,ma2c,111600,-1,-860.5386111111112,684.0859372251283
155,ma2c,112320,-1,-1537.4755555555555,1341.3538050799532
156,ma2c,113040,-1,-700.3561111111111,460.19122748216665
157,ma2c,113760,-1,-984.256388888889,855.9810559224258
158,ma2c,114480,-1,-1078.2152777777778,920.2852304463551
159,ma2c,115200,-1,-1017.7724999999999,771.6290037384654
160,ma2c,115920,-1,-1124.7786111111113,956.2567776597944
161,ma2c,116640,-1,-706.7580555555556,494.9121790407726
162,ma2c,117360,-1,-950.0286111111111,823.3477220154743
163,ma2c,118080,-1,-1025.0283333333334,901.3164983496209
164,ma2c,118800,-1,-633.0302777777779,405.5770257367624
165,ma2c,119520,-1,-1181.2047222222225,933.2419569138367
166,ma2c,120240,-1,-932.036388888889,698.7402368693913
167,ma2c,120960,-1,-1284.6827777777778,1218.5760051219418
168,ma2c,121680,-1,-923.3133333333335,710.7221658597996
169,ma2c,122400,-1,-640.5136111111112,409.94782450299414
170,ma2c,123120,-1,-740.5708333333333,469.2442791747114
171,ma2c,123840,-1,-1152.6313888888888,1118.0175603188907
172,ma2c,124560,-1,-1048.8769444444445,927.908046762296
173,ma2c,125280,-1,-1011.3166666666667,717.6215899684797
174,ma2c,126000,-1,-1089.2222222222222,957.6566065462757
175,ma2c,126720,-1,-1148.6133333333335,1067.052433856931
176,ma2c,127440,-1,-1330.4877777777776,1249.923523022978
177,ma2c,128160,-1,-921.5125,1038.4770928620937
178,ma2c,128880,-1,-889.5036111111111,693.1659039735035
179,ma2c,129600,-1,-813.833888888889,664.9823430959059
180,ma2c,130320,-1,-1353.4944444444445,1440.8969180773104
181,ma2c,131040,-1,-903.6175,840.8230051393265
182,ma2c,131760,-1,-1194.3866666666665,1067.8958382102005
183,ma2c,132480,-1,-1391.9244444444446,1211.2987003681546
184,ma2c,133200,-1,-973.788611111111,904.7589352561536
185,ma2c,133920,-1,-837.4275,833.8148239463238
186,ma2c,134640,-1,-683.09,458.41881858550846
187,ma2c,135360,-1,-1173.7180555555558,971.054375755548
188,ma2c,136080,-1,-809.7022222222222,642.3654288777409
189,ma2c,136800,-1,-985.2550000000001,873.445806928894
190,ma2c,137520,-1,-679.9466666666666,442.9707008620573
191,ma2c,138240,-1,-949.2,793.9327554788392
192,ma2c,138960,-1,-672.6525,427.90032285487416
193,ma2c,139680,-1,-1284.4744444444445,1157.6364032478814
194,ma2c,140400,-1,-1052.835,1093.9873761700565
195,ma2c,141120,-1,-764.1650000000001,554.2864395854668
196,ma2c,141840,-1,-835.88,576.8104554261208
197,ma2c,142560,-1,-729.1116666666667,534.1639037656056
198,ma2c,143280,-1,-928.2516666666668,605.9270569388328
199,ma2c,144000,-1,-1220.9208333333333,1243.1749157832292
200,ma2c,144720,-1,-977.4758333333334,895.1334918909365
201,ma2c,145440,-1,-986.4180555555556,1048.4582676252664
202,ma2c,146160,-1,-646.6113888888889,363.04916905024174
203,ma2c,146880,-1,-598.4277777777778,429.9035762761944
204,ma2c,147600,-1,-994.3183333333333,977.4726768545618
205,ma2c,148320,-1,-971.3925000000002,898.2648808176889
206,ma2c,149040,-1,-753.4902777777778,571.6697193455235
207,ma2c,149760,-1,-1078.8897222222222,951.80111992704
208,ma2c,150480,-1,-703.6438888888889,419.8122509810373
209,ma2c,151200,-1,-663.0763888888889,473.5410662682968
210,ma2c,151920,-1,-1554.1472222222226,1381.6737972445899
211,ma2c,152640,-1,-552.2541666666667,298.70278038615015
212,ma2c,153360,-1,-525.7005555555556,325.78697010252
213,ma2c,154080,-1,-651.68,428.99233797871545
214,ma2c,154800,-1,-824.8711111111112,708.0260976427422
215,ma2c,155520,-1,-948.32,907.6024831267143
216,ma2c,156240,-1,-1144.6619444444445,1000.015996481277
217,ma2c,156960,-1,-696.8544444444444,457.8193031853679
218,ma2c,157680,-1,-961.35,800.3277827448785
219,ma2c,158400,-1,-647.8433333333332,438.8407516906839
220,ma2c,159120,-1,-935.3952777777778,850.5689362812338
221,ma2c,159840,-1,-842.6427777777778,605.4390293672625
222,ma2c,160560,-1,-691.2447222222222,441.9306396683767
223,ma2c,161280,-1,-739.9983333333334,577.0626485318172
224,ma2c,162000,-1,-953.3111111111111,794.2814322734234
225,ma2c,162720,-1,-562.2383333333333,327.6028918565551
226,ma2c,163440,-1,-727.4155555555557,644.110124281919
227,ma2c,164160,-1,-1116.8138888888889,1065.716402669214
228,ma2c,164880,-1,-875.0944444444444,791.8881502615703
229,ma2c,165600,-1,-683.6983333333334,430.7441678169692
230,ma2c,166320,-1,-772.1083333333333,529.2337636595215
231,ma2c,167040,-1,-529.4169444444444,303.4119495039289
232,ma2c,167760,-1,-927.2563888888889,897.6911174342171
233,ma2c,168480,-1,-633.3711111111111,425.0723506375629
234,ma2c,169200,-1,-878.5088888888889,673.1953745870749
235,ma2c,169920,-1,-490.40333333333336,242.59950350320176
236,ma2c,170640,-1,-626.2994444444445,406.620501750878
237,ma2c,171360,-1,-1007.7027777777778,745.1462450739717
238,ma2c,172080,-1,-692.6761111111111,477.9428153687995
239,ma2c,172800,-1,-772.6155555555555,757.9328565851714
240,ma2c,173520,-1,-893.1536111111112,836.6598653198083
241,ma2c,174240,-1,-674.5316666666666,496.1127138928322
242,ma2c,174960,-1,-930.7855555555556,801.2487078250784
243,ma2c,175680,-1,-614.7172222222223,399.9971233689001
244,ma2c,176400,-1,-611.4263888888889,383.62262044193596
245,ma2c,177120,-1,-824.5552777777779,692.0742076058435
246,ma2c,177840,-1,-581.8052777777779,324.5197582153436
247,ma2c,178560,-1,-510.9713888888889,254.2472521718964
248,ma2c,179280,-1,-747.8511111111112,575.853024023095
249,ma2c,180000,-1,-669.1083333333333,436.6099402562378
250,ma2c,180720,-1,-766.6844444444444,560.29145677567
251,ma2c,181440,-1,-477.9597222222223,275.80859725930424
252,ma2c,182160,-1,-387.02416666666664,174.6844893081842
253,ma2c,182880,-1,-630.0508333333335,418.54292110231796
254,ma2c,183600,-1,-800.74,690.0081681964191
255,ma2c,184320,-1,-825.1808333333335,639.832489727129
256,ma2c,185040,-1,-1109.6583333333333,1025.9196325127034
257,ma2c,185760,-1,-1215.3825000000002,1118.3582107885625
258,ma2c,186480,-1,-1082.3622222222223,863.3736335610413
259,ma2c,187200,-1,-613.1158333333334,400.53488858216554
260,ma2c,187920,-1,-766.9583333333334,622.4842783713051
261,ma2c,188640,-1,-921.9663888888888,827.6239977813757
262,ma2c,189360,-1,-796.5930555555556,558.6473057569976
263,ma2c,190080,-1,-631.9872222222222,355.692658614546
264,ma2c,190800,-1,-723.413888888889,496.2647688553951
265,ma2c,191520,-1,-1356.0658333333336,1292.4496016605983
266,ma2c,192240,-1,-1035.931388888889,898.1728007542523
267,ma2c,192960,-1,-555.6291666666667,319.9357183428068
268,ma2c,193680,-1,-1239.8194444444443,1181.7116837027936
269,ma2c,194400,-1,-767.4872222222223,515.2323090424094
270,ma2c,195120,-1,-840.4100000000001,744.7798635316494
271,ma2c,195840,-1,-769.7805555555556,542.7359892860967
272,ma2c,196560,-1,-1059.1402777777778,978.6094886452868
273,ma2c,197280,-1,-833.0672222222222,562.9905288655254
274,ma2c,198000,-1,-911.3747222222223,795.4381751063936
275,ma2c,198720,-1,-572.1272222222221,319.81766686149217
276,ma2c,199440,-1,-748.4083333333333,529.1903957278095
277,ma2c,200160,-1,-778.4825000000001,709.9804281530701
278,ma2c,200880,-1,-805.0158333333334,622.2034862972215
279,ma2c,201600,-1,-757.7261111111112,466.82465966759446
280,ma2c,202320,-1,-715.6272222222223,438.7623518148084
281,ma2c,203040,-1,-1161.1588888888891,1026.3085097024452
282,ma2c,203760,-1,-939.4594444444446,716.729633140638
283,ma2c,204480,-1,-617.8655555555555,379.0629940791463
284,ma2c,205200,-1,-1015.8263888888889,858.1777820366852
285,ma2c,205920,-1,-676.5805555555555,402.4320222233843
286,ma2c,206640,-1,-584.5805555555555,324.49078921994106
287,ma2c,207360,-1,-848.3447222222221,618.01618587212
288,ma2c,208080,-1,-520.8630555555555,264.0436472159632
289,ma2c,208800,-1,-773.2316666666667,579.879932109992
290,ma2c,209520,-1,-1126.6230555555555,1009.1627788923722
291,ma2c,210240,-1,-752.6977777777778,643.9344754411961
292,ma2c,210960,-1,-580.6538888888889,335.44045685633637
293,ma2c,211680,-1,-1055.904166666667,884.0358641445212
294,ma2c,212400,-1,-721.5805555555556,565.4252642035827
295,ma2c,213120,-1,-556.5641666666666,372.6034490124484
296,ma2c,213840,-1,-539.5158333333333,306.6277201254081
297,ma2c,214560,-1,-1238.5191666666665,1263.089760015044
298,ma2c,215280,-1,-685.9622222222223,445.79198277467134
299,ma2c,216000,-1,-709.885,501.51237782165794
300,ma2c,216720,-1,-843.675,755.5125603320203
301,ma2c,217440,-1,-608.5955555555556,389.13603188805354
302,ma2c,218160,-1,-1228.7580555555555,1285.8100466530807
303,ma2c,218880,-1,-814.2897222222222,730.5677823179955
304,ma2c,219600,-1,-605.7536111111111,400.90417380004067
305,ma2c,220320,-1,-1085.281388888889,1030.7730151516082
306,ma2c,221040,-1,-957.4830555555557,711.4538377635203
307,ma2c,221760,-1,-612.7094444444446,365.57718309502224
308,ma2c,222480,-1,-804.6766666666667,622.6112233613811
309,ma2c,223200,-1,-600.3875,376.7163707757026
310,ma2c,223920,-1,-615.491388888889,466.0050413810084
311,ma2c,224640,-1,-1010.4513888888889,940.0558485615297
312,ma2c,225360,-1,-728.376111111111,646.7327008264001
313,ma2c,226080,-1,-445.0205555555555,231.42395011878145
314,ma2c,226800,-1,-434.1316666666667,230.50540002712881
315,ma2c,227520,-1,-829.9005555555556,706.744530851552
316,ma2c,228240,-1,-821.4866666666667,732.166437165151
317,ma2c,228960,-1,-609.5819444444444,555.3386010720519
318,ma2c,229680,-1,-717.2025,557.8041263585623
319,ma2c,230400,-1,-731.9025,575.2798618396046
320,ma2c,231120,-1,-577.5227777777778,390.3104134077211
321,ma2c,231840,-1,-625.8936111111111,497.27268504565524
322,ma2c,232560,-1,-711.6852777777779,603.8956328197877
323,ma2c,233280,-1,-434.50805555555553,215.8653264360218
324,ma2c,234000,-1,-503.58305555555563,332.3952336060144
325,ma2c,234720,-1,-626.0575,527.9557495918416
326,ma2c,235440,-1,-498.46916666666675,279.92954995533154
327,ma2c,236160,-1,-687.1400000000001,549.3346933235592
328,ma2c,236880,-1,-678.5575,600.40310831268
329,ma2c,237600,-1,-771.5797222222222,767.003557633304
330,ma2c,238320,-1,-1024.1019444444446,933.7750498776443
331,ma2c,239040,-1,-787.1555555555556,764.2844777395262
332,ma2c,239760,-1,-899.6111111111111,928.9427456875005
333,ma2c,240480,-1,-921.1691666666667,857.3487186245067
334,ma2c,241200,-1,-559.2605555555556,388.46377851984295
335,ma2c,241920,-1,-387.16361111111115,161.57143916431068
336,ma2c,242640,-1,-559.6247222222222,468.84501075625616
337,ma2c,243360,-1,-654.4952777777778,577.9090778929104
338,ma2c,244080,-1,-767.1172222222223,804.787529816311
339,ma2c,244800,-1,-558.2205555555555,339.4460577662152
340,ma2c,245520,-1,-503.6361111111111,301.94130008329046
341,ma2c,246240,-1,-707.666111111111,662.1124316797537
342,ma2c,246960,-1,-542.4233333333333,339.17423318341207
343,ma2c,247680,-1,-637.0205555555556,512.5319400559043
344,ma2c,248400,-1,-448.8091666666666,214.60973099604416
345,ma2c,249120,-1,-515.8766666666666,317.60067941782916
346,ma2c,249840,-1,-837.7877777777778,977.5128437721452
347,ma2c,250560,-1,-420.20944444444444,217.48690080534408
348,ma2c,251280,-1,-697.6952777777777,702.8735527026263
349,ma2c,252000,-1,-584.1988888888889,520.0048207029633
350,ma2c,252720,-1,-384.6747222222222,182.25451442337612
351,ma2c,253440,-1,-503.5627777777778,373.1086074427117
352,ma2c,254160,-1,-538.1380555555555,319.33971983279156
353,ma2c,254880,-1,-441.22888888888895,241.8133767297254
354,ma2c,255600,-1,-545.7875,331.8473975077082
355,ma2c,256320,-1,-739.1366666666667,735.1682802748105
356,ma2c,257040,-1,-789.0980555555557,628.7351789254689
357,ma2c,257760,-1,-600.1252777777778,532.0887818827591
358,ma2c,258480,-1,-611.4250000000001,433.7383885573576
359,ma2c,259200,-1,-805.0594444444445,724.0999135476343
360,ma2c,259920,-1,-646.6855555555555,464.30116018260566
361,ma2c,260640,-1,-787.3375,703.7673886814647
362,ma2c,261360,-1,-941.2672222222222,899.377104156634
363,ma2c,262080,-1,-578.575,486.9271959469689
364,ma2c,262800,-1,-466.99638888888893,250.1846840908263
365,ma2c,263520,-1,-670.8644444444444,511.7890771729896
366,ma2c,264240,-1,-949.3777777777777,879.2288442187125
367,ma2c,264960,-1,-610.1427777777777,507.387548519161
368,ma2c,265680,-1,-538.6088888888889,320.67768021434597
369,ma2c,266400,-1,-614.6175,438.11383626528317
370,ma2c,267120,-1,-528.5730555555555,326.90231109036097
371,ma2c,267840,-1,-468.11722222222227,237.93314451532515
372,ma2c,268560,-1,-544.8888888888889,339.6555537745211
373,ma2c,269280,-1,-467.9480555555555,236.2956002355177
374,ma2c,270000,-1,-1219.4611111111112,1225.9605177342416
375,ma2c,270720,-1,-1032.0483333333334,1129.6073302984046
376,ma2c,271440,-1,-1084.6027777777779,918.9234971742484
377,ma2c,272160,-1,-497.33444444444444,263.34405111569293
378,ma2c,272880,-1,-1106.0983333333334,1108.7940505579825
379,ma2c,273600,-1,-1049.7447222222222,999.3249947950591
380,ma2c,274320,-1,-810.6227777777779,758.6960233285173
381,ma2c,275040,-1,-682.3033333333334,646.5679920334924
382,ma2c,275760,-1,-1354.5566666666668,1214.7827295492439
383,ma2c,276480,-1,-612.615,401.7595783239026
384,ma2c,277200,-1,-537.3427777777779,340.00970468675274
385,ma2c,277920,-1,-1170.2366666666665,1227.3545162892242
386,ma2c,278640,-1,-746.2891666666666,651.9627489310643
387,ma2c,279360,-1,-673.7819444444444,614.3624090212888
388,ma2c,280080,-1,-679.8669444444446,527.3907186607975
389,ma2c,280800,-1,-602.4697222222223,403.2652015112671
390,ma2c,281520,-1,-448.96805555555557,238.27414260701482
391,ma2c,282240,-1,-592.7291666666666,418.2159563542567
392,ma2c,282960,-1,-825.47,706.9438875972486
393,ma2c,283680,-1,-931.7188888888887,693.6026109931703
394,ma2c,284400,-1,-677.0555555555554,606.2681049046629
395,ma2c,285120,-1,-806.1294444444444,727.2539799514658
396,ma2c,285840,-1,-595.5030555555555,396.2711365433146
397,ma2c,286560,-1,-573.6263888888889,474.3561013782132
398,ma2c,287280,-1,-1335.3463888888891,1230.5637903295762
399,ma2c,288000,-1,-599.5452777777779,387.43410028162714
400,ma2c,288720,-1,-662.3827777777778,492.29048147190446
401,ma2c,289440,-1,-840.3883333333334,739.4795741131433
402,ma2c,290160,-1,-831.5038888888888,876.8600192266779
403,ma2c,290880,-1,-1018.425,953.6209805190484
404,ma2c,291600,-1,-523.5297222222223,298.6625005381503
405,ma2c,292320,-1,-1315.456111111111,1280.1370737656655
406,ma2c,293040,-1,-1153.8527777777779,1116.891364454164
407,ma2c,293760,-1,-893.7002777777777,855.0285066072557
408,ma2c,294480,-1,-1074.4672222222225,1041.2764225982219
409,ma2c,295200,-1,-503.7213888888889,269.094728649522
410,ma2c,295920,-1,-788.6955555555556,669.5890762933324
411,ma2c,296640,-1,-695.01,459.179759293073
412,ma2c,297360,-1,-603.1805555555557,437.2503388725225
413,ma2c,298080,-1,-632.0355555555556,425.558014144334
414,ma2c,298800,-1,-945.458888888889,901.8614499275552
415,ma2c,299520,-1,-1172.7936111111112,1044.0974094154583
416,ma2c,300240,-1,-520.1369444444445,291.97060672379945
417,ma2c,300960,-1,-1085.79,1112.8364616350618
418,ma2c,301680,-1,-672.9688888888888,464.44362440916444
419,ma2c,302400,-1,-669.1633333333333,501.6774306597152
420,ma2c,303120,-1,-1105.7216666666668,1010.3790516861042
421,ma2c,303840,-1,-654.66,542.7712490952745
422,ma2c,304560,-1,-577.5322222222223,370.5634404608378
423,ma2c,305280,-1,-692.8041666666666,530.2763332393309
424,ma2c,306000,-1,-488.90333333333336,293.67340493593673
425,ma2c,306720,-1,-568.7708333333334,412.5740275451924
426,ma2c,307440,-1,-757.9955555555555,593.3289041803059
427,ma2c,308160,-1,-574.7158333333334,375.6011940496566
428,ma2c,308880,-1,-560.5475,350.7086639448364
429,ma2c,309600,-1,-525.7661111111111,295.98011882630243
430,ma2c,310320,-1,-813.5450000000001,644.4432616844989
431,ma2c,311040,-1,-667.4752777777778,573.108887123488
432,ma2c,311760,-1,-1151.3616666666667,1113.0207052968262
433,ma2c,312480,-1,-736.3858333333334,599.8942217585576
434,ma2c,313200,-1,-499.07972222222224,279.06048613543453
435,ma2c,313920,-1,-554.09,363.72858075157575
436,ma2c,314640,-1,-549.58,357.46008439171686
437,ma2c,315360,-1,-755.0916666666667,634.2480034896093
438,ma2c,316080,-1,-586.8966666666666,440.53042105827126
439,ma2c,316800,-1,-548.8536111111111,328.899914298938
440,ma2c,317520,-1,-627.495,406.26247382900954
441,ma2c,318240,-1,-656.8675,540.586599753119
442,ma2c,318960,-1,-896.3877777777778,832.9490083536231
443,ma2c,319680,-1,-1029.8891666666668,987.143602800173
444,ma2c,320400,-1,-457.5519444444445,215.49620097604512
445,ma2c,321120,-1,-686.1586111111111,467.3143855030262
446,ma2c,321840,-1,-1448.4866666666667,1465.9617256031393
447,ma2c,322560,-1,-692.4261111111111,419.16655730467613
448,ma2c,323280,-1,-640.7322222222223,475.81056427200053
449,ma2c,324000,-1,-1374.523888888889,1385.9920685144186
450,ma2c,324720,-1,-879.8486111111112,663.8623902112245
451,ma2c,325440,-1,-726.6283333333333,629.363828602167
452,ma2c,326160,-1,-700.916111111111,538.3256385068107
453,ma2c,326880,-1,-840.0025,739.5635391862893
454,ma2c,327600,-1,-616.4888888888889,464.99911539807005
455,ma2c,328320,-1,-1035.02,901.4973339086725
456,ma2c,329040,-1,-546.6052777777778,286.6740629373958
457,ma2c,329760,-1,-559.1855555555555,345.1691529159165
458,ma2c,330480,-1,-700.9191666666667,551.6035606095046
459,ma2c,331200,-1,-502.76611111111106,302.8904773940371
460,ma2c,331920,-1,-823.9716666666666,701.6948052770363
461,ma2c,332640,-1,-924.0122222222222,800.0529698891162
462,ma2c,333360,-1,-859.2980555555557,903.5285982048366
463,ma2c,334080,-1,-840.4,713.4310809196794
464,ma2c,334800,-1,-915.3897222222222,858.6163424402533
465,ma2c,335520,-1,-560.5905555555556,339.30983533526836
466,ma2c,336240,-1,-829.6738888888888,744.5790275095712
