,episode,id,depart_sec,arrival_sec,duration_sec,wait_step,wait_sec
222,1,f_0_3.34,279.00,750.00,471.00,16,215.00
223,1,f_1_0.9,371.00,753.00,382.00,10,198.00
224,1,f_1_4.20,484.00,758.00,274.00,12,119.00
225,1,f_0_3.35,287.00,764.00,477.00,18,208.00
226,1,f_1_5.8,338.00,764.00,426.00,15,178.00
227,1,f_0_2.20,273.00,766.00,493.00,19,216.00
228,1,f_0_3.36,295.00,767.00,472.00,16,190.00
229,1,f_0_0.18,246.00,768.00,522.00,22,268.00
230,1,f_1_3.21,466.00,773.00,307.00,9,109.00
231,1,f_1_0.10,379.00,780.00,401.00,12,223.00
232,1,f_1_3.3,315.00,785.00,470.00,16,159.00
233,1,f_0_0.19,260.00,786.00,526.00,23,263.00
234,1,f_1_3.0,300.00,786.00,486.00,20,215.00
235,1,f_1_3.1,305.00,799.00,494.00,20,184.00
236,1,f_1_0.11,417.00,801.00,384.00,13,187.00
237,1,f_1_0.12,442.00,803.00,361.00,15,169.00
238,1,f_1_4.54,618.00,803.00,185.00,5,68.00
239,1,f_0_2.21,287.00,805.00,518.00,20,227.00
240,1,f_1_0.3,324.00,808.00,484.00,17,223.00
241,1,f_1_1.7,355.00,812.00,457.00,21,223.00
242,1,f_1_0.13,452.00,812.00,360.00,13,160.00
243,1,f_1_3.2,310.00,813.00,503.00,19,214.00
244,1,f_1_2.0,300.00,817.00,517.00,23,252.00
245,1,f_1_3.4,319.00,818.00,499.00,20,223.00
246,1,f_1_3.5,325.00,820.00,495.00,20,222.00
247,1,f_1_3.22,469.00,823.00,354.00,10,158.00
248,1,f_1_5.9,343.00,824.00,481.00,15,230.00
249,1,f_1_4.23,487.00,824.00,337.00,13,138.00
250,1,f_0_2.22,300.00,825.00,525.00,23,225.00
251,1,f_1_2.1,308.00,829.00,521.00,22,207.00
252,1,f_1_1.8,363.00,835.00,472.00,19,222.00
253,1,f_1_3.23,473.00,838.00,365.00,18,143.00
254,1,f_1_5.10,351.00,849.00,498.00,18,242.00
255,1,f_1_4.55,620.00,853.00,233.00,6,115.00
256,1,f_1_4.26,489.00,855.00,366.00,15,164.00
257,1,f_1_4.57,637.00,856.00,219.00,7,85.00
258,1,f_1_4.56,631.00,858.00,227.00,7,81.00
259,1,f_1_4.58,639.00,859.00,220.00,7,70.00
260,1,f_2_4.2,684.00,861.00,177.00,7,93.00
261,1,f_1_0.14,457.00,865.00,408.00,18,199.00
262,1,f_1_5.11,355.00,868.00,513.00,18,247.00
263,1,f_1_5.12,361.00,879.00,518.00,19,261.00
264,1,f_1_5.51,658.00,883.00,225.00,5,71.00
265,1,f_1_5.52,661.00,884.00,223.00,5,62.00
266,1,f_1_4.63,643.00,888.00,245.00,8,112.00
267,1,f_1_3.24,476.00,892.00,416.00,16,164.00
268,1,f_1_1.9,371.00,896.00,525.00,20,249.00
269,1,f_1_0.15,467.00,906.00,439.00,18,197.00
270,1,f_1_0.16,487.00,908.00,421.00,16,175.00
271,1,f_1_5.13,364.00,909.00,545.00,16,280.00
272,1,f_1_0.17,497.00,910.00,413.00,17,162.00
273,1,f_1_5.15,371.00,911.00,540.00,17,284.00
274,1,f_1_0.18,500.00,915.00,415.00,17,154.00
275,1,f_1_4.19,482.00,918.00,436.00,23,222.00
276,1,f_2_4.3,688.00,919.00,231.00,7,133.00
277,1,f_1_4.24,487.00,921.00,434.00,24,217.00
278,1,f_1_4.32,505.00,922.00,417.00,21,191.00
279,1,f_1_5.53,679.00,923.00,244.00,7,90.00
280,1,f_1_4.60,642.00,924.00,282.00,11,133.00
281,1,f_1_3.25,480.00,938.00,458.00,17,186.00
282,1,f_1_5.54,684.00,938.00,254.00,10,86.00
283,1,f_1_5.49,628.00,939.00,311.00,12,128.00
284,1,f_1_0.19,502.00,942.00,440.00,16,174.00
285,1,f_1_0.20,507.00,945.00,438.00,15,184.00
286,1,f_1_0.21,517.00,947.00,430.00,15,187.00
287,1,f_1_0.22,521.00,949.00,428.00,18,187.00
288,1,f_1_5.50,631.00,953.00,322.00,15,125.00
289,1,f_1_4.27,498.00,954.00,456.00,19,203.00
290,1,f_1_5.16,375.00,958.00,583.00,14,371.00
291,1,f_3_9.0,900.00,961.00,61.00,2,8.00
292,1,f_1_4.59,641.00,969.00,328.00,13,152.00
293,1,f_1_4.62,643.00,970.00,327.00,13,146.00
294,1,f_1_5.23,476.00,982.00,506.00,15,280.00
