,episode,time_sec,step,action,reward
0,1,5,1.0,"2,0,4,0,3,0,2,0,4,0,2,4,0,2,4,1,0,0,4,3,3,4,4,1,0",0.0
1,1,10,2.0,"4,2,0,4,3,2,3,2,2,3,0,4,0,2,0,2,4,3,1,3,4,3,0,3,1",-3.4000000000000004
2,1,15,3.0,"1,1,1,0,4,2,0,3,2,0,2,1,4,2,4,3,1,4,3,0,3,1,3,3,3",-6.4
3,1,20,4.0,"3,2,0,0,2,3,0,1,2,0,1,2,1,3,3,4,3,0,0,4,2,2,0,1,3",-15.600000000000001
4,1,25,5.0,"3,0,0,0,2,4,4,1,0,4,3,1,1,2,3,3,2,3,3,0,2,1,1,3,0",-22.0
5,1,30,6.0,"3,0,0,0,0,0,0,3,3,4,3,4,3,0,1,1,3,4,1,1,0,2,2,4,2",-33.800000000000004
6,1,35,7.0,"1,1,0,4,0,0,4,1,3,0,0,0,3,1,1,1,1,2,4,4,2,1,3,4,0",-40.400000000000006
7,1,40,8.0,"2,3,1,4,0,2,3,2,2,0,0,1,3,0,0,3,0,4,0,3,1,4,0,3,1",-35.0
8,1,45,9.0,"3,0,4,4,4,4,4,3,0,1,3,0,4,3,2,2,2,4,1,0,2,2,1,1,4",-26.800000000000004
9,1,50,10.0,"2,0,3,4,3,2,0,0,0,4,0,3,3,1,3,0,2,1,1,0,1,0,2,0,4",-21.4
10,1,55,11.0,"1,0,1,0,3,1,1,3,2,0,0,1,2,2,4,1,3,4,4,2,2,3,0,2,4",-25.2
11,1,60,12.0,"3,2,0,4,3,4,1,3,0,1,0,0,3,3,2,3,0,2,3,4,4,1,2,2,2",-33.6
12,1,65,13.0,"3,1,0,0,3,3,1,3,0,2,3,3,3,3,2,0,2,1,1,4,4,3,1,3,3",-46.0
13,1,70,14.0,"1,0,4,1,0,2,0,2,2,3,3,4,1,2,0,1,1,2,3,4,4,1,0,0,1",-34.0
14,1,75,15.0,"4,0,0,0,3,4,2,1,0,0,2,2,0,4,4,0,3,4,2,0,0,2,0,4,1",-32.2
15,1,80,16.0,"0,3,1,0,3,0,2,3,0,0,3,1,0,4,4,1,0,2,1,1,4,1,0,3,0",-44.0
16,1,85,17.0,"0,1,4,4,0,2,0,4,0,0,4,0,2,2,3,1,1,0,0,0,2,2,3,3,3",-46.0
17,1,90,18.0,"0,4,1,4,4,4,2,3,2,0,3,2,1,3,4,3,4,1,1,2,2,0,4,3,0",-52.0
18,1,95,19.0,"2,4,2,4,4,1,0,0,2,2,4,2,1,3,3,3,3,3,1,3,4,0,1,2,2",-49.2
19,1,100,20.0,"1,1,1,4,3,1,2,0,1,0,0,2,3,0,4,1,1,4,1,1,4,0,2,4,4",-63.2
20,1,105,21.0,"3,4,0,2,4,2,2,0,0,0,3,0,0,4,4,2,4,2,2,4,0,1,4,3,0",-57.400000000000006
21,1,110,22.0,"0,1,4,0,3,1,4,3,2,4,3,0,1,1,0,2,3,3,0,0,2,4,2,3,4",-60.6
22,1,115,23.0,"3,3,1,0,3,0,0,4,3,2,0,4,0,2,2,0,1,3,1,2,0,0,2,2,3",-58.6
23,1,120,24.0,"0,1,2,3,3,3,0,4,4,3,0,4,0,1,1,1,1,3,1,0,0,2,1,0,1",-82.6
24,1,125,25.0,"4,3,1,3,3,4,0,1,1,2,0,3,4,2,2,0,3,3,4,3,4,0,0,4,1",-92.2
25,1,130,26.0,"2,3,3,4,0,1,1,3,1,2,0,0,4,4,2,3,1,0,0,0,2,2,3,0,4",-91.0
26,1,135,27.0,"1,2,1,0,4,1,0,0,2,4,4,0,1,1,3,0,1,3,4,0,3,4,1,4,0",-96.2
27,1,140,28.0,"1,2,2,0,0,1,3,0,3,3,3,0,0,0,3,0,0,0,2,3,0,2,0,0,2",-94.6
28,1,145,29.0,"0,3,3,4,3,4,0,0,2,0,1,1,4,4,0,3,0,1,0,3,1,2,0,2,0",-89.20000000000002
29,1,150,30.0,"1,2,0,0,4,2,3,3,3,4,2,1,4,0,4,0,0,0,1,4,0,3,0,0,1",-71.0
30,1,155,31.0,"0,1,4,1,0,2,4,0,3,4,3,4,0,0,4,2,0,0,0,2,1,2,1,2,0",-66.19999999999999
31,1,160,32.0,"0,0,1,1,4,2,1,3,1,2,1,4,1,3,3,1,4,3,4,0,0,3,3,3,1",-83.80000000000001
32,1,165,33.0,"2,3,1,3,3,4,2,2,4,1,2,4,0,3,0,2,0,0,3,0,1,2,0,3,0",-87.0
33,1,170,34.0,"0,3,2,0,3,0,0,3,1,0,0,3,3,0,2,3,0,2,1,4,3,0,2,3,1",-86.2
34,1,175,35.0,"0,0,2,4,4,2,4,3,3,1,3,4,0,0,3,3,0,4,1,2,2,1,0,3,0",-92.0
35,1,180,36.0,"3,4,3,3,4,4,0,1,2,4,0,0,1,2,3,1,3,0,4,0,4,1,4,0,0",-95.0
36,1,185,37.0,"0,0,4,4,3,3,0,2,1,2,2,1,0,1,4,4,0,1,1,4,0,1,0,4,3",-111.4
37,1,190,38.0,"4,0,1,3,2,2,0,0,0,0,3,1,1,2,2,2,1,2,2,3,1,0,0,4,2",-82.6
38,1,195,39.0,"0,4,2,2,4,1,3,2,0,1,0,1,3,2,3,1,1,0,0,2,4,4,3,4,0",-94.6
39,1,200,40.0,"0,3,0,2,0,3,3,4,2,0,0,0,0,3,2,3,0,1,0,3,0,2,3,4,2",-94.4
40,1,205,41.0,"4,0,1,0,2,4,4,1,3,0,2,3,2,2,3,3,0,1,1,3,2,1,0,2,0",-92.0
41,1,210,42.0,"3,2,4,3,0,1,2,2,3,3,4,0,1,3,3,3,0,0,3,0,2,0,0,3,0",-127.4
42,1,215,43.0,"4,3,1,4,0,3,0,1,2,3,3,0,2,2,4,0,0,4,0,3,2,1,4,2,2",-119.4
43,1,220,44.0,"2,0,3,2,1,0,4,0,0,2,2,4,4,2,2,1,3,1,4,0,0,4,0,3,3",-111.2
44,1,225,45.0,"0,2,3,4,3,4,4,0,3,1,4,0,2,3,0,3,2,0,1,0,4,2,2,0,0",-99.6
45,1,230,46.0,"0,3,3,3,3,1,3,3,2,1,1,2,0,3,1,0,1,0,2,0,1,1,4,3,1",-134.39999999999998
46,1,235,47.0,"4,3,3,2,3,4,4,0,2,1,3,1,4,2,0,1,4,4,3,0,0,0,1,2,1",-137.0
47,1,240,48.0,"4,2,0,4,3,0,3,3,2,4,4,0,0,0,2,0,2,0,3,2,1,3,4,3,1",-133.60000000000002
48,1,245,49.0,"3,0,3,4,3,1,2,4,3,2,1,4,4,4,4,4,3,0,0,3,3,0,0,0,1",-132.60000000000002
49,1,250,50.0,"0,1,4,0,2,4,0,3,2,0,4,1,1,3,1,1,2,1,4,3,3,2,3,0,4",-104.0
50,1,255,51.0,"4,1,2,3,4,0,2,3,2,1,0,0,4,2,2,0,4,0,4,0,4,3,4,0,3",-90.2
51,1,260,52.0,"1,0,0,2,0,3,2,3,2,0,4,4,1,3,4,1,4,0,3,3,4,1,4,4,0",-97.0
52,1,265,53.0,"0,3,3,4,2,4,4,3,2,0,4,4,0,2,0,0,1,0,4,3,3,2,0,2,4",-104.39999999999999
53,1,270,54.0,"0,4,1,2,2,0,0,1,2,1,3,4,2,0,0,2,2,3,2,0,0,2,3,1,0",-132.39999999999998
54,1,275,55.0,"0,4,1,0,3,0,4,1,0,0,4,4,3,1,4,0,2,0,2,3,0,3,0,2,4",-136.2
55,1,280,56.0,"0,3,0,4,0,2,0,4,2,0,0,4,1,0,0,2,4,4,0,0,4,3,1,4,0",-145.60000000000002
56,1,285,57.0,"1,0,3,4,4,0,4,0,0,3,0,0,4,1,3,0,0,4,2,0,2,0,0,0,4",-85.4
57,1,290,58.0,"1,1,1,4,4,1,3,2,3,1,4,2,0,0,1,0,4,2,4,2,1,4,2,2,0",-91.40000000000002
58,1,295,59.0,"2,4,4,4,2,0,1,3,0,1,4,1,2,2,0,3,1,3,2,1,2,0,1,0,0",-100.6
59,1,300,60.0,"3,0,2,0,2,1,3,0,0,1,0,4,4,3,0,1,0,3,1,0,2,0,2,3,0",-113.8
60,1,305,61.0,"0,0,1,4,0,0,0,0,1,4,4,1,1,1,0,2,3,2,2,0,2,0,3,4,0",-114.0
61,1,310,62.0,"3,4,0,2,2,3,0,4,2,0,2,4,0,3,0,1,3,0,4,2,2,2,3,0,0",-141.79999999999998
62,1,315,63.0,"3,0,3,4,1,0,4,0,0,1,0,0,3,0,0,2,3,0,3,2,4,3,0,2,4",-140.60000000000002
63,1,320,64.0,"4,1,3,4,0,1,2,1,4,1,3,4,1,4,4,2,1,3,2,0,0,4,0,4,1",-144.6
64,1,325,65.0,"3,1,3,3,4,0,4,0,1,0,3,0,2,3,3,2,0,4,2,2,1,0,0,0,4",-147.40000000000003
65,1,330,66.0,"2,1,1,3,1,0,0,4,2,3,2,2,0,4,0,0,1,1,2,1,4,3,0,3,0",-147.0
66,1,335,67.0,"0,0,2,2,3,0,3,3,3,0,1,0,1,4,2,2,0,3,0,4,2,4,3,4,0",-129.79999999999998
67,1,340,68.0,"3,3,1,0,2,2,0,3,4,1,4,4,2,3,2,0,0,1,3,4,0,0,0,0,0",-127.0
68,1,345,69.0,"2,4,1,4,0,3,0,3,0,4,3,0,1,3,4,2,0,2,3,3,4,0,2,0,0",-111.60000000000001
69,1,350,70.0,"0,2,3,4,4,2,1,4,4,2,4,0,4,2,0,4,0,0,0,3,0,0,0,3,0",-116.80000000000001
70,1,355,71.0,"4,3,0,0,3,1,0,3,3,3,4,2,0,1,0,0,3,3,0,2,3,2,3,4,0",-124.4
71,1,360,72.0,"3,4,4,2,3,1,2,1,0,3,1,0,4,1,0,1,1,4,2,1,4,0,2,0,4",-142.0
72,1,365,73.0,"4,3,4,3,0,0,2,0,0,1,0,3,1,2,4,1,1,2,4,4,4,0,2,3,2",-156.0
73,1,370,74.0,"4,0,4,2,3,2,2,1,0,2,1,3,4,0,4,2,1,4,1,0,0,0,3,4,1",-140.60000000000002
74,1,375,75.0,"4,4,2,0,3,2,4,3,2,2,4,0,0,1,0,2,2,1,2,0,3,4,2,3,4",-126.20000000000002
75,1,380,76.0,"3,4,3,0,3,2,4,0,0,1,4,2,2,3,1,2,1,4,0,1,1,1,0,0,1",-134.8
76,1,385,77.0,"0,0,0,4,3,0,0,2,1,3,3,1,2,3,3,1,2,3,1,0,2,3,4,3,3",-149.8
77,1,390,78.0,"4,4,0,4,3,3,4,3,0,0,4,2,0,0,1,0,1,2,1,1,0,1,4,4,2",-144.39999999999998
78,1,395,79.0,"0,3,3,4,1,0,0,3,2,2,4,0,1,3,2,1,1,4,0,0,2,4,3,4,2",-148.8
79,1,400,80.0,"1,1,0,0,4,0,0,0,3,3,4,1,2,0,4,4,1,0,2,2,2,3,1,3,3",-168.40000000000003
80,1,405,81.0,"4,3,3,3,0,0,0,1,0,1,0,4,0,1,0,2,2,4,2,3,1,0,0,3,0",-154.8
81,1,410,82.0,"0,4,1,1,0,0,0,0,2,3,4,0,2,1,0,0,2,0,4,2,1,2,0,4,3",-165.60000000000002
82,1,415,83.0,"0,4,0,4,0,0,0,3,3,1,1,4,4,2,1,2,1,0,0,0,4,1,3,1,1",-177.4
83,1,420,84.0,"1,4,2,4,1,2,2,1,4,2,4,2,1,1,1,3,0,4,1,3,0,0,4,2,3",-157.0
84,1,425,85.0,"3,3,1,0,0,4,0,3,0,0,4,2,0,0,4,1,4,1,1,1,0,4,0,2,4",-133.2
85,1,430,86.0,"1,3,1,0,1,0,3,3,0,2,4,0,1,0,0,3,4,4,4,4,3,3,2,0,4",-123.19999999999999
86,1,435,87.0,"3,4,1,3,2,2,4,0,3,3,1,1,0,0,4,3,4,1,3,0,4,3,4,4,4",-151.0
87,1,440,88.0,"0,4,2,2,3,0,0,4,2,2,0,0,2,2,3,0,1,4,0,2,1,1,0,0,0",-132.0
88,1,445,89.0,"3,4,3,0,0,0,2,3,0,4,4,4,4,2,0,0,0,0,4,3,2,2,2,3,1",-106.60000000000001
89,1,450,90.0,"3,3,1,0,1,0,2,1,2,0,1,4,1,3,2,1,1,1,1,2,0,2,0,3,2",-122.20000000000002
90,1,455,91.0,"0,1,3,0,1,0,4,4,1,0,0,0,0,3,2,2,4,3,3,3,3,3,3,1,0",-141.79999999999998
91,1,460,92.0,"1,1,1,0,0,0,4,2,3,0,4,3,2,2,4,2,0,3,2,0,4,3,4,2,3",-153.8
92,1,465,93.0,"0,3,3,4,0,4,0,2,2,0,4,3,3,3,0,3,2,0,0,0,0,0,0,3,3",-151.2
93,1,470,94.0,"2,4,0,4,3,0,0,3,0,2,4,1,4,2,3,3,4,2,0,0,2,1,2,4,3",-158.4
94,1,475,95.0,"0,3,4,4,1,3,0,2,2,0,4,1,1,2,1,2,3,1,3,3,1,1,0,3,0",-174.20000000000002
95,1,480,96.0,"1,4,2,2,0,2,0,4,1,0,3,4,0,0,3,2,3,0,2,2,4,2,0,3,0",-169.4
96,1,485,97.0,"0,1,1,4,4,2,0,4,1,1,0,0,4,3,4,2,3,0,0,1,0,0,3,3,0",-168.0
97,1,490,98.0,"1,0,1,4,0,0,0,3,2,1,4,0,0,2,1,0,0,0,3,4,3,0,4,4,3",-149.2
98,1,495,99.0,"3,0,3,2,3,2,4,4,0,2,1,0,1,2,2,0,0,4,1,3,1,0,2,0,1",-120.4
99,1,500,100.0,"0,2,2,3,0,4,0,1,2,3,4,3,1,3,1,3,3,1,2,4,2,2,2,0,3",-151.60000000000002
100,1,505,101.0,"0,2,2,0,3,0,0,4,2,0,2,3,0,1,0,3,2,3,3,2,0,0,3,3,0",-154.0
101,1,510,102.0,"4,2,1,4,1,0,4,4,0,2,2,4,1,1,3,0,0,4,0,0,1,2,2,3,0",-138.60000000000002
102,1,515,103.0,"0,3,0,4,1,1,0,2,3,1,2,0,1,1,4,2,4,0,1,0,0,0,3,0,4",-150.2
103,1,520,104.0,"0,0,1,0,3,0,0,2,3,0,3,3,1,3,2,0,0,4,0,3,2,3,4,0,2",-160.79999999999998
104,1,525,105.0,"0,4,2,4,3,2,3,0,2,1,4,0,1,1,3,2,1,0,3,0,2,4,3,3,0",-183.39999999999998
105,1,530,106.0,"4,0,1,0,0,0,0,4,0,3,4,4,2,1,4,2,1,2,3,0,0,0,3,0,0",-169.4
106,1,535,107.0,"0,3,1,4,2,0,2,3,3,2,4,2,1,3,0,2,0,0,2,2,3,3,4,4,1",-159.8
107,1,540,108.0,"1,2,1,4,1,4,0,4,1,2,0,0,0,2,1,2,4,4,0,2,2,1,0,2,0",-149.2
108,1,545,109.0,"2,1,3,3,0,3,0,3,1,2,4,1,4,0,2,2,0,1,0,0,2,3,3,3,0",-170.0
109,1,550,110.0,"1,2,4,2,4,0,0,1,0,2,3,3,4,3,2,1,3,3,4,0,1,1,4,4,0",-190.4
110,1,555,111.0,"1,4,0,1,4,2,0,1,0,2,4,0,0,3,0,0,0,0,4,0,0,1,1,3,2",-183.4
111,1,560,112.0,"3,0,4,0,2,1,0,3,4,0,4,0,1,0,0,4,0,4,0,2,2,0,1,3,3",-171.0
112,1,565,113.0,"3,2,2,0,3,0,0,4,0,0,4,0,3,0,2,2,3,0,0,2,0,2,3,1,0",-196.40000000000003
113,1,570,114.0,"4,1,4,3,1,3,0,1,2,1,3,0,2,0,3,3,1,1,0,0,3,4,0,4,2",-222.2
114,1,575,115.0,"0,3,2,4,4,0,0,0,3,3,3,0,2,2,2,2,4,0,4,4,0,1,0,0,0",-200.60000000000002
115,1,580,116.0,"0,1,4,0,3,2,4,4,0,1,3,0,1,3,2,1,4,4,0,4,4,2,4,2,3",-226.8
116,1,585,117.0,"0,0,4,4,0,0,0,0,3,2,2,1,0,1,3,2,3,0,0,0,0,2,4,3,3",-210.60000000000002
117,1,590,118.0,"0,0,2,3,1,0,4,3,2,0,4,0,0,1,0,1,4,3,1,0,2,1,3,4,2",-196.8
118,1,595,119.0,"2,0,0,4,4,3,0,1,1,2,0,4,3,1,3,1,2,3,1,3,1,0,0,3,4",-172.20000000000002
119,1,600,120.0,"3,2,3,3,2,0,0,3,2,2,1,3,1,0,1,0,3,4,4,4,2,3,0,4,3",-209.8
120,1,605,121.0,"0,3,0,4,0,0,4,0,2,0,4,3,4,0,0,1,3,4,0,4,4,0,0,3,0",-217.20000000000005
121,1,610,122.0,"0,3,3,0,0,2,4,4,1,1,3,3,1,1,1,0,1,4,3,0,0,2,3,3,0",-218.40000000000003
122,1,615,123.0,"2,3,2,1,3,0,0,3,0,2,0,0,2,3,0,1,0,3,3,0,2,1,0,0,0",-211.0
123,1,620,124.0,"3,0,4,3,0,3,0,3,2,1,2,4,3,1,2,3,0,4,1,2,0,0,4,0,4",-197.6
124,1,625,125.0,"3,0,3,4,0,0,0,3,0,0,0,4,4,3,1,4,2,0,0,0,0,4,2,3,0",-195.2
125,1,630,126.0,"1,3,1,4,4,3,2,0,3,2,2,4,1,0,2,1,0,1,0,0,2,2,0,1,0",-165.2
126,1,635,127.0,"3,2,0,4,4,2,4,3,2,0,4,2,4,3,4,0,2,2,0,3,0,2,2,4,0",-145.0
127,1,640,128.0,"2,1,4,0,4,0,1,3,2,2,3,2,0,0,2,0,2,1,3,0,0,1,3,3,3",-171.0
128,1,645,129.0,"0,3,4,0,0,4,4,0,2,4,4,2,1,0,3,2,1,0,2,1,2,3,3,3,0",-194.39999999999998
129,1,650,130.0,"2,1,0,3,0,2,0,0,2,2,0,0,0,1,3,4,1,0,3,0,0,2,2,0,2",-177.79999999999998
130,1,655,131.0,"0,1,1,1,4,4,4,4,2,3,0,1,1,2,4,2,1,2,3,1,0,2,3,4,3",-192.60000000000002
131,1,660,132.0,"1,3,3,2,3,0,0,3,0,1,0,2,0,2,2,0,0,0,3,3,1,4,3,1,3",-190.20000000000002
132,1,665,133.0,"0,0,0,0,4,0,1,1,2,1,4,0,1,1,3,2,2,4,4,4,1,0,3,3,0",-176.8
133,1,670,134.0,"0,3,1,2,2,4,0,4,2,3,4,1,3,2,0,1,0,3,2,0,3,2,3,2,0",-188.4
134,1,675,135.0,"0,3,4,4,4,0,4,3,3,3,4,0,1,3,0,3,1,4,0,3,3,2,4,3,0",-186.8
135,1,680,136.0,"2,3,0,4,4,2,0,2,1,2,3,3,4,3,3,1,3,0,4,1,0,2,1,0,4",-194.59999999999997
136,1,685,137.0,"1,0,1,2,3,0,4,1,0,0,4,2,2,3,4,3,3,0,3,4,0,4,0,0,0",-170.99999999999997
137,1,690,138.0,"3,3,2,0,0,2,0,4,0,3,3,0,2,1,4,2,2,2,0,3,4,3,2,4,4",-189.4
138,1,695,139.0,"1,4,1,4,4,2,4,3,4,3,0,2,4,0,1,2,1,0,2,0,0,0,0,0,4",-201.8
139,1,700,140.0,"0,1,0,2,0,1,4,3,0,3,1,4,1,0,4,3,3,4,3,3,1,4,3,4,4",-226.79999999999998
140,1,705,141.0,"1,1,0,2,3,2,3,3,2,1,4,4,1,1,2,1,0,0,1,0,1,0,0,3,3",-233.0
141,1,710,142.0,"4,0,1,3,0,0,0,3,0,3,0,4,0,3,4,2,2,0,3,0,1,2,2,3,0",-216.8
142,1,715,143.0,"0,2,4,2,0,2,4,3,2,2,4,4,1,1,0,2,3,3,4,3,1,0,0,2,4",-202.20000000000002
143,1,720,144.0,"1,4,0,0,0,4,4,0,2,4,0,4,4,0,2,1,0,0,0,3,4,3,0,0,0",-184.2
144,1,725,145.0,"2,1,2,0,0,2,0,3,0,0,4,1,0,3,3,2,2,0,2,2,0,0,0,4,0",-160.39999999999998
145,1,730,146.0,"0,2,0,4,4,4,0,3,2,4,4,3,3,0,2,0,4,4,1,4,1,1,0,0,1",-190.6
146,1,735,147.0,"1,0,1,4,3,0,0,1,2,0,3,1,4,3,4,2,1,0,3,2,4,2,2,4,3",-206.79999999999998
147,1,740,148.0,"1,3,1,0,0,4,4,0,0,0,1,0,1,2,4,0,2,3,4,0,1,0,2,3,4",-184.00000000000003
148,1,745,149.0,"1,0,0,4,3,4,4,3,2,1,3,1,2,0,2,3,1,0,3,2,0,0,2,3,3",-195.4
149,1,750,150.0,"3,2,0,3,4,4,0,3,2,1,0,3,2,1,2,1,1,0,0,2,3,2,0,3,3",-213.4
150,1,755,151.0,"2,0,1,4,3,0,4,3,0,1,3,1,3,1,4,2,0,0,0,1,1,4,4,4,0",-209.39999999999998
151,1,760,152.0,"4,0,1,3,0,0,4,4,0,0,0,0,1,1,4,3,2,0,3,0,0,0,3,2,4",-192.6
152,1,765,153.0,"0,4,1,4,0,3,4,0,3,1,0,4,0,0,1,3,4,4,0,0,0,2,1,2,3",-186.39999999999998
153,1,770,154.0,"0,1,3,4,4,1,4,3,4,0,4,4,3,3,4,2,0,1,2,3,2,4,2,4,3",-199.0
154,1,775,155.0,"0,1,2,4,0,4,0,4,3,2,1,1,2,4,2,0,3,3,4,4,4,0,0,0,1",-194.60000000000002
155,1,780,156.0,"1,1,3,0,0,0,4,4,0,1,4,0,3,1,0,3,3,4,2,3,0,1,0,2,0",-176.2
156,1,785,157.0,"4,3,2,1,1,3,0,3,2,3,0,1,0,3,4,1,1,2,1,0,3,3,2,2,0",-185.0
157,1,790,158.0,"3,0,3,4,3,4,0,3,3,3,4,4,0,0,4,1,1,4,2,2,0,3,4,4,0",-202.4
158,1,795,159.0,"3,3,3,0,0,0,0,2,2,4,1,3,1,3,3,0,0,0,3,0,0,0,3,3,3",-167.4
159,1,800,160.0,"4,0,0,2,3,2,4,2,2,1,4,3,1,3,0,1,2,2,2,1,0,1,0,0,1",-161.20000000000002
160,1,805,161.0,"0,2,0,4,3,2,3,2,2,1,0,1,3,2,2,2,4,4,1,4,0,1,3,4,0",-185.20000000000002
161,1,810,162.0,"1,0,1,3,0,2,3,3,0,1,1,1,0,1,4,4,4,3,4,0,0,2,1,2,0",-207.2
162,1,815,163.0,"1,2,1,0,0,1,1,1,3,4,4,4,1,2,3,2,4,3,4,0,0,3,0,1,3",-206.39999999999998
163,1,820,164.0,"3,2,1,4,0,0,2,4,3,1,4,3,1,3,4,3,1,0,0,1,2,2,4,0,0",-212.39999999999998
164,1,825,165.0,"0,0,0,0,4,0,3,2,3,1,4,1,3,3,2,2,4,1,1,4,1,3,3,4,2",-240.8
165,1,830,166.0,"0,4,1,4,2,4,3,3,0,3,1,0,3,2,0,2,0,4,1,0,1,2,2,3,3",-236.2
166,1,835,167.0,"4,0,0,4,3,2,1,0,0,1,4,1,0,1,3,1,0,3,2,3,2,3,3,3,3",-211.2
167,1,840,168.0,"0,2,4,1,0,2,0,0,0,4,1,4,1,4,4,2,4,1,2,0,4,3,0,4,3",-199.4
168,1,845,169.0,"3,0,0,3,1,1,1,0,2,1,4,1,0,3,4,1,1,0,4,0,2,3,0,3,4",-222.4
169,1,850,170.0,"0,4,3,4,4,0,4,3,2,2,2,3,0,0,2,0,0,4,3,3,4,2,3,4,0",-222.8
170,1,855,171.0,"0,0,1,4,2,0,4,0,1,2,4,4,1,2,4,0,0,0,0,3,1,4,0,4,0",-229.2
171,1,860,172.0,"0,4,4,4,3,3,4,4,0,4,4,3,1,1,2,2,3,4,0,0,2,2,4,4,0",-212.8
172,1,865,173.0,"4,4,3,4,4,2,2,3,0,1,1,0,0,3,0,2,4,0,0,4,2,3,0,3,4",-230.4
173,1,870,174.0,"0,1,0,2,3,0,3,0,2,4,1,3,4,2,4,4,4,0,1,4,1,1,1,3,0",-232.20000000000002
174,1,875,175.0,"4,0,1,4,0,0,0,3,2,1,3,1,0,0,0,3,1,0,2,0,2,0,2,0,0",-211.2
175,1,880,176.0,"1,1,1,0,0,2,3,3,4,4,4,0,1,1,3,1,1,2,4,0,0,2,4,4,4",-227.4
176,1,885,177.0,"2,3,0,3,1,2,4,4,0,2,0,4,3,1,4,0,1,4,2,0,3,1,1,0,1",-220.2
177,1,890,178.0,"0,4,1,4,1,0,0,3,0,1,2,0,3,2,2,3,1,4,3,0,4,3,1,0,0",-239.20000000000002
178,1,895,179.0,"1,1,4,2,4,0,0,4,2,3,2,0,3,1,3,2,1,3,2,0,0,2,0,3,4",-243.20000000000005
179,1,900,180.0,"0,4,3,4,0,0,3,3,0,2,2,1,1,4,2,0,0,1,0,1,4,2,0,3,3",-251.4
180,1,905,181.0,"3,3,1,4,3,3,1,1,1,1,1,1,1,2,2,2,1,0,4,0,0,2,0,3,0",-278.0
181,1,910,182.0,"3,1,2,3,4,4,3,3,4,0,3,4,2,0,2,2,4,0,0,3,1,2,3,4,4",-256.6
182,1,915,183.0,"2,3,2,4,3,0,2,3,2,3,2,0,1,0,0,0,4,1,1,4,3,2,4,1,3",-261.6000000000001
183,1,920,184.0,"3,2,2,0,3,0,4,1,2,2,0,4,0,3,2,1,1,4,3,1,0,2,0,0,0",-246.20000000000002
184,1,925,185.0,"4,1,2,4,3,0,4,3,2,2,4,4,1,2,2,2,3,3,4,3,1,2,0,0,2",-272.4
185,1,930,186.0,"0,4,1,4,4,4,3,4,0,2,4,2,4,3,1,3,1,3,2,0,1,0,2,0,3",-264.0
186,1,935,187.0,"0,1,0,2,3,4,3,3,3,3,1,1,1,3,3,3,4,4,0,1,2,1,2,4,0",-279.6
187,1,940,188.0,"4,2,3,4,0,3,0,0,1,0,4,1,0,1,3,1,4,0,2,4,0,2,0,3,2",-231.79999999999998
188,1,945,189.0,"3,1,2,4,2,3,3,0,3,2,4,3,1,1,3,2,3,0,4,3,1,0,0,1,4",-253.60000000000002
189,1,950,190.0,"3,2,1,3,3,0,4,2,3,2,4,3,1,1,1,3,3,2,4,4,2,2,0,0,0",-274.59999999999997
190,1,955,191.0,"0,4,4,3,0,0,0,4,1,1,1,0,0,3,1,3,0,0,0,0,1,2,2,4,2",-265.00000000000006
191,1,960,192.0,"3,1,4,3,1,0,0,3,3,3,0,0,0,0,4,3,2,0,2,0,2,4,0,3,0",-289.40000000000003
192,1,965,193.0,"1,0,3,4,2,1,4,3,4,2,1,0,2,3,1,2,2,0,2,3,1,2,3,4,0",-302.6
193,1,970,194.0,"1,0,0,4,1,0,0,2,2,3,0,4,3,2,2,2,3,0,2,2,0,2,3,3,1",-313.6
194,1,975,195.0,"1,0,4,2,4,2,3,3,0,2,3,0,1,1,2,2,2,3,3,0,1,0,0,3,0",-270.6
195,1,980,196.0,"1,3,3,3,0,3,0,3,3,4,0,1,3,2,3,2,4,4,1,3,1,3,3,4,0",-299.20000000000005
196,1,985,197.0,"4,3,1,4,4,2,0,4,3,0,4,0,1,3,0,3,3,0,0,0,2,4,4,0,3",-283.20000000000005
197,1,990,198.0,"2,4,3,3,0,2,4,4,0,2,4,2,2,1,2,3,2,0,0,2,2,1,0,0,0",-294.6
198,1,995,199.0,"2,3,4,0,1,0,4,3,4,2,1,0,2,3,3,2,0,4,3,4,2,3,0,3,0",-286.80000000000007
199,1,1000,200.0,"1,3,3,4,2,0,1,4,0,1,1,0,0,3,1,2,3,0,1,4,0,1,2,0,0",-311.8
200,1,1005,201.0,"0,4,4,0,2,2,0,4,1,1,4,0,0,0,0,2,0,0,3,3,1,4,3,3,4",-305.20000000000005
201,1,1010,202.0,"4,3,2,0,3,3,4,0,3,3,4,2,3,1,3,2,4,0,0,2,0,3,2,3,4",-296.59999999999997
202,1,1015,203.0,"4,4,0,3,4,2,3,3,2,2,2,4,3,1,4,3,1,3,3,2,0,3,0,1,4",-310.79999999999995
203,1,1020,204.0,"0,0,4,3,3,2,3,3,3,0,0,4,3,0,0,0,3,4,3,0,1,0,2,4,4",-296.0
204,1,1025,205.0,"4,0,0,4,0,3,0,2,0,1,4,3,1,2,0,2,0,0,2,3,1,2,0,2,0",-262.2
205,1,1030,206.0,"0,0,2,4,3,2,0,1,0,2,4,0,1,4,2,3,2,4,3,3,3,0,0,4,0",-295.8
206,1,1035,207.0,"0,2,3,3,0,2,0,0,2,0,4,0,0,0,0,3,3,0,0,1,2,0,3,0,3",-298.40000000000003
