,episode,time_sec,step,action,reward
0,1,5,1.0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",-1.0
1,1,10,2.0,"2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0",0.0
2,1,15,3.0,"2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.0
3,1,20,4.0,"0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0",0.0
4,1,25,5.0,"0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0",-2.0
5,1,30,6.0,"1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0",0.0
6,1,35,7.0,"2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0",-1.4
7,1,40,8.0,"2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,4,0,0,0,0,0,0",-1.6
8,1,45,9.0,"0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0",-3.0
9,1,50,10.0,"2,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0",-3.0
10,1,55,11.0,"0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,2,0,0,2,0,0,0,0,0",0.0
11,1,60,12.0,"2,0,0,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0",-2.2
12,1,65,13.0,"0,0,2,2,2,0,0,0,1,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0",0.0
13,1,70,14.0,"1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,2,0,1,0,0,0,0",-3.8
14,1,75,15.0,"1,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0",-7.000000000000001
15,1,80,16.0,"0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0",-6.2
16,1,85,17.0,"1,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0",-3.8
17,1,90,18.0,"1,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0",-7.999999999999999
18,1,95,19.0,"0,0,0,2,2,0,2,0,0,0,0,0,0,0,2,0,0,2,0,2,1,0,0,0,0",-2.8
19,1,100,20.0,"1,0,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0",-1.4
20,1,105,21.0,"0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0",-5.4
21,1,110,22.0,"0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0",-6.0
22,1,115,23.0,"4,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,2,0,0",-4.800000000000001
23,1,120,24.0,"0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0",-7.4
24,1,125,25.0,"2,0,0,0,0,2,0,0,0,0,2,0,0,2,2,0,2,0,0,0,0,0,2,2,0",-6.200000000000001
25,1,130,26.0,"0,0,0,2,2,0,0,0,0,0,0,4,0,2,0,2,2,0,0,0,0,0,0,0,0",-7.0
26,1,135,27.0,"0,0,2,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,2",-11.399999999999999
27,1,140,28.0,"2,0,2,0,0,2,0,0,0,0,0,1,0,2,2,2,2,2,2,0,0,0,0,0,0",-3.2
28,1,145,29.0,"2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0",-12.0
29,1,150,30.0,"0,1,2,0,2,0,2,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,2,2",-7.0
30,1,155,31.0,"0,0,2,2,0,0,2,0,0,0,0,4,0,2,0,2,2,2,0,2,0,0,2,2,0",-6.8
31,1,160,32.0,"2,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0",-6.0
32,1,165,33.0,"2,1,2,2,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,2,2",-4.6000000000000005
33,1,170,34.0,"0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,0,2,2",-10.2
34,1,175,35.0,"1,1,2,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,4,2,2,0,0,0,0",-9.6
35,1,180,36.0,"1,1,0,2,2,0,2,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2",-10.6
36,1,185,37.0,"0,0,0,0,2,2,0,0,1,2,0,0,0,2,0,0,0,0,0,0,2,0,1,2,4",-7.0
37,1,190,38.0,"1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,1,2,0",-8.8
38,1,195,39.0,"0,1,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0",-5.8
39,1,200,40.0,"1,1,0,0,0,2,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2",-7.6
40,1,205,41.0,"0,0,2,2,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,4",-7.8
41,1,210,42.0,"1,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0",-11.8
42,1,215,43.0,"1,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0",-8.6
43,1,220,44.0,"2,0,0,0,2,0,2,0,2,2,0,2,0,2,2,0,0,0,0,0,2,0,0,0,0",-6.6
44,1,225,45.0,"0,0,0,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",-8.8
45,1,230,46.0,"0,0,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0",-6.0
46,1,235,47.0,"0,0,0,0,0,2,0,0,0,0,2,1,0,0,2,2,0,0,2,0,0,0,0,2,0",-14.000000000000002
47,1,240,48.0,"2,0,0,0,2,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,2",-4.0
48,1,245,49.0,"2,0,2,2,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0",-3.6
49,1,250,50.0,"0,0,2,0,0,0,2,0,2,0,0,2,2,2,0,2,2,0,0,2,0,0,0,0,2",-3.2
50,1,255,51.0,"2,0,0,1,0,2,2,0,0,0,2,4,0,2,0,2,0,0,0,0,0,0,0,0,2",-14.399999999999999
51,1,260,52.0,"2,0,2,2,2,0,2,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0",-13.399999999999999
52,1,265,53.0,"0,0,0,0,2,0,0,0,2,0,2,4,0,0,2,0,0,2,2,0,2,0,0,2,0",-5.0
53,1,270,54.0,"1,0,2,0,0,0,2,0,2,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0",-5.4
54,1,275,55.0,"0,0,0,1,2,2,0,0,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0",-11.0
55,1,280,56.0,"1,0,2,2,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,0,0,2,2",-8.2
56,1,285,57.0,"0,0,2,2,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0",-14.2
57,1,290,58.0,"1,0,0,0,0,2,2,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0",-10.600000000000001
58,1,295,59.0,"1,0,2,0,2,0,2,0,2,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,2",-17.0
59,1,300,60.0,"0,0,0,2,2,0,0,0,2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,0",-18.999999999999996
60,1,305,61.0,"1,0,2,0,0,0,2,0,0,0,0,0,4,2,2,2,2,2,2,2,0,0,1,0,0",-14.800000000000002
61,1,310,62.0,"1,0,2,1,0,2,0,0,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0,0,0",-9.799999999999999
62,1,315,63.0,"1,0,2,0,2,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,1,0,2",-17.599999999999998
63,1,320,64.0,"1,0,0,2,0,0,2,0,0,0,2,0,0,2,0,2,2,2,0,2,0,0,0,0,0",-8.0
64,1,325,65.0,"4,0,2,2,0,0,0,0,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0",-15.799999999999999
65,1,330,66.0,"0,0,2,1,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,1,0,0",-15.2
66,1,335,67.0,"2,0,2,0,2,2,2,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,1,0,0",-14.8
67,1,340,68.0,"2,0,2,2,2,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0",-14.799999999999999
68,1,345,69.0,"2,0,2,2,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,1,0,0",-10.4
69,1,350,70.0,"0,0,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,1,2,0",-6.0
70,1,355,71.0,"2,0,2,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0",-17.4
71,1,360,72.0,"2,0,2,2,2,0,0,0,0,2,2,0,0,2,0,2,2,2,0,0,0,0,1,0,0",-19.2
72,1,365,73.0,"2,0,2,0,2,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0",-17.400000000000002
73,1,370,74.0,"2,0,0,2,0,2,0,0,0,0,0,2,0,2,1,2,0,0,4,0,0,0,0,0,0",-13.200000000000001
74,1,375,75.0,"2,0,0,2,0,0,0,0,0,2,0,2,0,2,0,2,2,2,2,0,2,0,0,0,0",-22.200000000000003
75,1,380,76.0,"0,0,2,0,2,2,2,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0",-19.799999999999997
76,1,385,77.0,"2,0,2,0,2,2,2,0,0,0,2,0,0,2,1,0,0,0,2,0,0,0,0,0,0",-24.6
77,1,390,78.0,"0,0,0,0,2,0,0,0,0,2,2,2,2,2,0,2,2,0,2,4,0,0,0,0,0",-19.8
78,1,395,79.0,"2,0,2,2,0,2,2,0,0,2,0,2,0,2,0,0,0,2,0,0,2,0,0,0,0",-17.4
79,1,400,80.0,"4,0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0",-32.400000000000006
80,1,405,81.0,"4,0,2,0,0,0,0,0,0,2,2,2,2,2,1,2,2,2,2,4,0,0,0,0,0",-16.8
81,1,410,82.0,"0,0,2,2,2,0,0,0,0,2,2,2,0,2,0,0,0,0,2,1,0,0,0,0,0",-20.400000000000002
82,1,415,83.0,"4,0,0,2,2,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0,0",-12.2
83,1,420,84.0,"0,0,2,0,0,2,2,0,0,0,0,1,4,2,0,0,2,2,4,4,1,0,0,0,0",-15.4
84,1,425,85.0,"0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0",-18.6
85,1,430,86.0,"1,0,0,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0",-20.2
86,1,435,87.0,"1,0,2,2,2,2,2,0,0,2,0,2,0,2,0,0,0,2,2,1,1,0,0,2,0",-16.4
87,1,440,88.0,"0,0,0,0,0,2,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,2,0,0",-20.4
88,1,445,89.0,"0,1,2,0,2,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0",-28.0
89,1,450,90.0,"4,0,0,2,2,2,2,0,1,2,0,0,0,2,0,2,0,0,2,0,0,0,0,0,2",-35.0
90,1,455,91.0,"2,1,2,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,2,0,0,0,2,2,0",-33.400000000000006
91,1,460,92.0,"0,1,0,0,0,2,0,0,1,0,0,2,0,2,1,0,2,0,0,0,0,0,0,0,2",-29.6
92,1,465,93.0,"2,0,2,2,0,2,2,0,1,2,0,4,1,2,0,0,0,0,2,2,0,0,2,0,0",-27.0
93,1,470,94.0,"2,0,2,0,2,0,0,0,0,2,0,1,1,2,0,0,0,0,0,2,0,0,2,2,2",-27.200000000000003
94,1,475,95.0,"2,4,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,2",-32.400000000000006
95,1,480,96.0,"0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0",-49.0
96,1,485,97.0,"0,1,2,2,2,2,0,0,0,2,0,4,0,2,0,0,0,0,0,2,2,0,0,2,2",-47.400000000000006
97,1,490,98.0,"2,0,2,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,2,0,0,2,2,0",-40.800000000000004
98,1,495,99.0,"2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,0,0",-43.400000000000006
99,1,500,100.0,"0,1,2,2,2,2,0,0,1,0,0,4,0,2,2,2,0,2,2,0,2,0,0,0,2",-52.599999999999994
100,1,505,101.0,"2,0,0,2,0,0,0,0,2,2,0,4,0,0,2,2,0,0,0,0,0,0,0,2,2",-52.599999999999994
101,1,510,102.0,"2,0,2,0,0,2,2,0,2,1,0,0,0,2,0,0,0,0,0,2,2,0,2,2,0",-51.0
102,1,515,103.0,"2,1,2,0,2,2,2,0,0,0,0,0,0,2,2,2,0,0,2,2,2,0,0,2,0",-50.0
103,1,520,104.0,"1,1,0,2,0,0,0,0,1,0,0,4,0,2,0,2,0,0,0,0,0,0,0,2,2",-54.400000000000006
104,1,525,105.0,"1,0,2,2,2,0,2,0,0,1,0,1,0,2,0,2,0,0,0,0,2,0,0,0,2",-64.8
105,1,530,106.0,"0,0,2,0,2,2,2,0,0,0,0,0,0,0,2,2,0,0,2,2,2,0,0,0,2",-66.2
106,1,535,107.0,"1,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2",-61.20000000000001
107,1,540,108.0,"1,1,2,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,2,2,2",-59.8
108,1,545,109.0,"1,4,2,2,2,2,2,0,0,0,0,1,0,2,0,2,0,0,0,2,0,0,0,0,0",-55.8
109,1,550,110.0,"4,1,2,0,0,0,2,0,0,1,0,0,0,2,0,2,0,0,2,2,2,0,0,2,2",-65.8
110,1,555,111.0,"1,0,0,0,2,0,0,0,2,0,0,0,0,2,2,2,0,0,0,2,0,0,0,2,2",-66.0
111,1,560,112.0,"0,0,2,2,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,2,0,0",-55.800000000000004
112,1,565,113.0,"4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1",-62.599999999999994
113,1,570,114.0,"1,1,0,0,0,2,0,0,2,0,0,0,0,2,0,2,2,0,0,2,2,0,0,2,4",-63.800000000000004
114,1,575,115.0,"1,0,2,2,0,2,2,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,2,0,0",-68.0
115,1,580,116.0,"0,0,2,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4",-64.80000000000001
116,1,585,117.0,"1,0,0,0,0,0,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2",-66.2
117,1,590,118.0,"1,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0",-81.0
118,1,595,119.0,"1,0,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1",-79.2
119,1,600,120.0,"0,4,4,2,2,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,2,4",-68.4
120,1,605,121.0,"1,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0",-70.6
121,1,610,122.0,"4,0,4,0,0,0,2,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2",-76.4
122,1,615,123.0,"4,0,1,2,2,0,0,0,2,2,2,0,0,2,0,0,2,0,0,0,0,0,0,2,2",-75.79999999999998
123,1,620,124.0,"1,0,0,2,2,2,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0",-42.2
124,1,625,125.0,"4,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0",-46.599999999999994
125,1,630,126.0,"1,2,4,0,0,0,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,2,0,4",-42.2
126,1,635,127.0,"2,0,0,0,2,2,2,0,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,2,2",-55.0
127,1,640,128.0,"1,0,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0",-69.60000000000001
128,1,645,129.0,"4,2,4,2,0,0,0,0,2,2,4,0,0,2,0,0,0,2,2,0,0,0,0,0,2",-64.60000000000001
129,1,650,130.0,"2,2,2,0,2,0,2,0,2,0,0,1,2,2,0,0,0,2,0,0,0,0,0,2,2",-55.0
130,1,655,131.0,"2,0,2,0,2,2,2,0,0,0,0,0,0,2,2,0,0,2,0,2,0,0,0,2,0",-69.39999999999999
131,1,660,132.0,"2,0,0,2,0,0,0,0,2,2,2,1,2,2,2,0,0,0,2,0,0,0,0,0,2",-67.39999999999999
132,1,665,133.0,"2,0,0,2,0,2,0,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,4",-73.39999999999999
133,1,670,134.0,"2,0,2,2,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0",-69.0
134,1,675,135.0,"2,2,0,0,2,0,0,0,2,0,2,1,2,2,2,0,0,0,0,0,0,0,0,2,0",-74.0
135,1,680,136.0,"2,2,0,0,0,0,2,0,2,2,4,1,2,2,2,0,2,2,1,0,2,0,0,0,2",-56.800000000000004
136,1,685,137.0,"2,0,2,2,0,0,2,0,0,4,0,2,2,0,0,0,0,2,1,0,0,0,0,0,2",-58.6
137,1,690,138.0,"2,2,2,2,2,2,0,0,0,4,0,2,0,2,2,0,0,0,0,2,0,0,0,2,2",-54.4
138,1,695,139.0,"0,2,0,0,2,0,0,0,2,0,0,1,0,2,2,2,0,2,2,0,0,0,0,0,0",-54.8
139,1,700,140.0,"2,0,2,2,0,0,0,0,0,4,4,2,0,2,0,0,0,2,1,0,0,0,0,0,2",-71.0
140,1,705,141.0,"2,2,2,2,0,2,0,0,0,4,4,2,0,2,0,0,0,0,2,0,0,0,0,0,2",-76.0
141,1,710,142.0,"2,2,2,0,2,2,2,0,4,0,0,1,0,2,2,2,2,0,1,0,0,0,0,0,0",-76.60000000000001
142,1,715,143.0,"2,0,2,2,0,2,0,0,4,4,0,2,2,2,2,2,2,0,2,0,2,0,0,0,0",-79.20000000000002
143,1,720,144.0,"2,0,0,2,0,0,2,0,0,4,4,2,0,2,0,0,0,2,2,0,0,0,0,0,2",-77.4
144,1,725,145.0,"2,2,2,2,2,0,2,0,4,4,2,1,0,0,2,2,2,0,0,0,0,0,0,2,2",-75.4
145,1,730,146.0,"2,0,2,2,0,0,2,0,4,0,4,2,0,2,2,2,2,2,1,0,0,0,0,0,0",-78.80000000000001
146,1,735,147.0,"2,0,2,0,2,0,0,0,4,4,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0",-85.2
147,1,740,148.0,"2,2,2,2,2,0,0,0,4,4,2,1,2,2,0,2,2,2,0,0,0,0,0,0,2",-99.60000000000001
148,1,745,149.0,"2,2,2,2,0,2,0,0,0,2,0,2,2,2,2,2,2,2,0,0,0,0,0,0,2",-92.20000000000002
149,1,750,150.0,"0,0,2,2,2,0,0,0,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0",-84.8
150,1,755,151.0,"2,2,2,2,2,2,0,0,2,2,2,1,0,2,0,0,0,2,1,0,0,0,0,0,0",-96.0
151,1,760,152.0,"2,2,2,2,0,0,2,0,2,4,2,2,0,2,0,2,2,2,2,0,0,0,0,2,0",-91.39999999999999
152,1,765,153.0,"0,0,2,2,2,0,0,0,0,0,0,2,0,0,2,2,2,2,0,1,0,0,0,0,0",-92.19999999999999
153,1,770,154.0,"2,2,0,2,2,2,2,0,0,2,4,2,0,2,1,0,2,2,2,0,0,0,0,2,0",-80.19999999999999
154,1,775,155.0,"2,0,2,2,0,2,0,0,2,2,4,1,0,2,0,0,0,0,2,1,0,0,0,0,0",-75.6
155,1,780,156.0,"2,0,2,2,2,0,0,0,2,0,0,2,0,2,0,2,2,2,0,0,0,0,0,0,2",-90.8
156,1,785,157.0,"2,0,0,2,2,0,2,0,0,4,4,2,2,2,1,0,2,2,2,0,0,0,0,0,0",-87.80000000000001
157,1,790,158.0,"0,0,0,2,0,2,2,0,0,4,2,1,0,2,1,0,0,2,4,1,0,0,0,1,0",-78.2
158,1,795,159.0,"2,0,2,2,2,2,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,2",-98.99999999999999
159,1,800,160.0,"2,0,0,2,2,0,0,0,0,4,4,1,0,2,0,0,2,2,2,0,0,0,0,0,0",-94.8
160,1,805,161.0,"0,2,0,1,2,0,0,0,0,4,4,2,0,2,1,0,0,2,0,1,0,0,0,1,0",-99.60000000000001
161,1,810,162.0,"2,2,2,2,0,2,2,0,2,0,0,2,2,2,1,0,2,2,0,1,0,0,0,0,0",-98.60000000000001
162,1,815,163.0,"2,0,2,2,2,0,2,0,2,0,4,1,2,2,0,2,0,2,2,0,0,0,0,1,0",-89.8
163,1,820,164.0,"0,0,0,1,2,0,0,0,0,2,4,1,2,2,1,0,0,0,2,0,0,0,0,1,2",-88.80000000000001
164,1,825,165.0,"4,0,2,0,2,2,0,0,0,2,0,2,0,2,0,0,0,2,0,1,0,0,0,0,0",-98.4
165,1,830,166.0,"0,0,2,2,2,0,2,0,2,0,4,2,0,1,0,2,2,2,0,1,0,0,0,0,0",-101.8
166,1,835,167.0,"0,2,0,0,2,0,0,0,0,0,4,1,2,2,0,0,0,2,4,4,0,0,0,0,0",-98.2
167,1,840,168.0,"0,2,0,2,2,2,0,0,0,2,0,1,2,2,0,1,0,2,0,0,0,0,0,0,0",-115.8
168,1,845,169.0,"4,0,2,2,2,2,0,0,2,0,4,2,2,1,0,0,0,2,0,0,0,0,0,0,0",-121.60000000000001
169,1,850,170.0,"4,0,2,0,2,0,0,0,2,4,0,2,0,1,0,0,2,2,2,2,0,0,0,1,0",-128.0
170,1,855,171.0,"4,0,0,0,2,2,2,0,0,2,0,1,2,2,0,1,0,2,2,0,1,0,0,0,0",-138.0
171,1,860,172.0,"1,0,0,2,2,2,0,0,1,0,4,2,0,1,0,0,0,2,0,2,0,0,0,0,0",-147.8
172,1,865,173.0,"4,0,2,2,2,0,0,0,0,0,4,2,0,2,0,1,0,2,2,2,0,0,4,0,0",-155.8
173,1,870,174.0,"0,0,0,2,2,2,2,0,0,2,0,0,0,1,0,0,0,2,2,2,0,0,4,1,0",-156.2
174,1,875,175.0,"4,0,0,0,2,2,2,0,1,2,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0",-145.6
175,1,880,176.0,"4,0,2,1,2,0,0,0,1,0,4,2,0,2,0,1,0,2,2,2,1,0,0,0,0",-145.4
176,1,885,177.0,"4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,2,2,1,0,4,0,0",-159.20000000000002
177,1,890,178.0,"0,0,0,0,2,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4,1,0",-166.60000000000002
178,1,895,179.0,"1,0,2,2,2,0,0,0,1,2,4,0,2,2,2,1,0,2,2,2,0,0,0,0,0",-142.4
179,1,900,180.0,"4,0,2,0,2,2,0,0,1,0,0,0,2,1,0,2,0,2,2,2,1,0,4,0,0",-143.4
180,1,905,181.0,"4,0,0,0,2,2,2,0,0,2,4,2,0,2,0,2,0,2,2,0,0,0,0,0,0",-142.6
181,1,910,182.0,"4,0,0,0,2,2,2,0,0,2,4,0,2,2,0,0,0,0,0,2,0,0,4,0,0",-156.6
182,1,915,183.0,"1,0,2,0,2,0,0,0,1,0,0,1,0,2,0,0,0,2,2,2,1,0,0,0,0",-164.8
183,1,920,184.0,"1,0,2,2,2,2,0,0,1,0,0,0,2,2,0,2,0,2,2,2,1,0,4,0,0",-171.4
184,1,925,185.0,"1,0,0,0,2,2,2,0,2,2,4,0,2,2,0,2,0,2,2,0,4,0,4,0,0",-156.2
185,1,930,186.0,"1,0,0,0,0,2,0,0,1,2,2,0,0,2,0,0,0,2,2,2,4,0,0,0,0",-158.4
186,1,935,187.0,"4,0,2,2,2,2,2,0,1,0,0,0,0,2,0,1,2,2,0,0,0,0,0,2,0",-143.8
187,1,940,188.0,"1,0,2,0,0,2,0,0,0,0,4,0,0,2,0,1,0,0,2,2,0,0,2,0,0",-139.2
188,1,945,189.0,"1,0,0,0,0,2,0,0,0,0,2,1,2,2,0,0,0,2,2,2,0,0,2,2,0",-140.2
189,1,950,190.0,"1,0,0,2,2,2,2,0,1,0,0,0,2,2,0,2,0,2,2,0,2,0,0,0,2",-139.0
190,1,955,191.0,"1,0,2,0,2,2,2,0,1,0,0,0,2,2,0,1,0,2,0,0,2,0,0,2,2",-161.8
191,1,960,192.0,"1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,2,2,0,0,2,0,2",-168.4
192,1,965,193.0,"4,1,2,3,2,2,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,2,0,0",-169.8
193,1,970,194.0,"1,0,2,0,0,2,2,0,1,2,1,2,2,0,0,1,0,2,2,2,0,0,0,2,2",-163.4
194,1,975,195.0,"2,1,0,0,0,2,0,0,1,0,1,0,0,2,0,2,0,0,0,2,2,0,0,0,2",-151.60000000000002
195,1,980,196.0,"4,0,2,0,0,2,0,0,1,0,0,0,0,2,0,0,2,2,2,0,2,0,2,2,0",-163.8
196,1,985,197.0,"4,1,2,0,0,0,2,0,1,0,1,0,0,2,0,1,0,0,2,2,0,0,2,2,2",-173.0
197,1,990,198.0,"4,1,0,0,3,2,0,0,0,0,1,3,2,2,0,2,0,0,2,2,0,0,0,0,0",-169.4
198,1,995,199.0,"1,0,0,0,0,2,0,0,1,0,0,0,0,2,2,0,0,2,0,0,2,0,0,0,2",-166.8
199,1,1000,200.0,"1,0,0,0,0,2,2,0,1,0,0,0,0,2,2,3,0,0,2,2,0,0,4,2,2",-168.8
200,1,1005,201.0,"2,1,2,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,2,2,2,0,4,0,0",-190.60000000000002
201,1,1010,202.0,"1,1,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,2,0,0,4,0,0",-206.0
202,1,1015,203.0,"1,0,2,0,0,2,2,0,0,0,0,2,0,2,2,1,2,2,2,2,1,0,0,2,2",-186.60000000000002
203,1,1020,204.0,"1,0,0,0,0,2,2,0,2,0,0,0,0,2,2,4,0,0,2,2,2,0,4,0,0",-171.4
204,1,1025,205.0,"1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,4,2,2,0,0,0,0,4,0,2",-181.20000000000002
205,1,1030,206.0,"2,0,2,0,0,2,2,0,0,0,0,0,0,2,0,1,0,0,2,0,2,0,0,0,2",-194.2
206,1,1035,207.0,"1,0,2,0,0,0,2,0,0,0,0,0,0,2,2,1,2,0,2,2,0,0,4,2,0",-221.20000000000002
